ID,DVI,EVI,GNDVI,GRVI,IPVI,LCI,MSAVI,MSRI,NDRE,NDVI,NGRVI,OSAVI,RVI,SAVI,SRI,TDVI,VREI,WDRVI
C9,15337.65007,1.351507872,0.347691792,2.194314783,0.832116053,0.017008501,0.796146419,1.264017732,0.012009431,0.664232106,0.411944752,0.664227341,0.203835976,0.018013645,5.20149477,1.078526649,1.032809351,0.005045603
C10,11612.11416,0.940410522,0.226049036,1.701956709,0.748466626,-0.041605886,0.652093791,0.788961008,-0.027924337,0.496933253,0.313539577,0.496929715,0.347881137,-0.04188613,3.333791649,0.996027642,0.952064023,-0.230752225
C11,12066.46612,0.974383467,0.226066036,1.692254335,0.75604232,-0.040037577,0.668222092,0.839748192,-0.026398135,0.51208464,0.333397394,0.512081015,0.331747675,-0.039596872,3.636508583,1.004101297,0.955175389,-0.211821687
C12,14630.24387,1.216987536,0.289839682,1.927783085,0.80713859,-0.010449934,0.758372582,1.078963029,-0.004819851,0.61427718,0.395349356,0.614272903,0.241598502,-0.007229952,4.386712534,1.055004961,0.999279227,-0.078976201
C13,12878.65988,1.026466306,0.229484579,1.678408438,0.768630652,-0.035927677,0.693734095,0.862269474,-0.022610056,0.537261304,0.355342889,0.537257592,0.306241411,-0.03391482,3.548657195,1.017345181,0.961736804,-0.188149418
C14,12688.79429,1.052008912,0.265717472,1.784861147,0.775628299,-0.009766981,0.70919719,0.869194339,-0.004008811,0.551256598,0.332286542,0.551252648,0.29077326,-0.006013391,3.511157963,1.024989795,0.999725431,-0.17882164
C15,13724.95233,1.106110355,0.259550615,1.775365264,0.786119385,-0.030476797,0.725763237,0.934561713,-0.017109155,0.57223877,0.366344634,0.572234821,0.274211066,-0.025663657,3.773980391,1.035028755,0.974234481,-0.146715959
C16,13548.15868,1.101076701,0.268039223,1.804624505,0.785302945,-0.023794096,0.724780406,0.926472584,-0.012809603,0.57060589,0.35535225,0.570601924,0.275186862,-0.019214405,3.736114423,1.034315711,0.982750661,-0.150188013
C17,12889.64214,1.036985296,0.2427965,1.703914674,0.772082314,-0.028119297,0.701828444,0.856576796,-0.016162375,0.544164627,0.346705488,0.544160849,0.298136761,-0.024243452,3.474401151,1.021233111,0.975216408,-0.186184297
C18,13616.44265,1.144110346,0.280986682,1.864350317,0.793738011,-0.016669971,0.738460881,0.978417135,-0.008290888,0.587476022,0.365459163,0.58747183,0.261503997,-0.012436439,3.945283393,1.042459714,0.992149623,-0.124766366
C19,14432.66738,1.204640908,0.29418411,1.917262187,0.805264823,-0.014188015,0.756314003,1.055235725,-0.007041132,0.610529645,0.385099577,0.610525383,0.243649006,-0.010561789,4.265069517,1.053412845,0.993359031,-0.088099116
C20,10519.32545,0.839257046,0.184588016,1.542774063,0.727105041,-0.05611482,0.613900713,0.67500535,-0.037865288,0.454210082,0.300086741,0.454206798,0.386065755,-0.056797375,2.886703294,0.974647163,0.934027332,-0.287160441
C21,13326.1723,1.11124246,0.280342982,1.852108251,0.787193491,-0.010371661,0.72743366,0.938976607,-0.004514743,0.574386982,0.349054449,0.574382892,0.272543878,-0.006772285,3.786826572,1.036057683,0.998761174,-0.144036741
C22,10696.56319,0.871415199,0.209587631,1.645710958,0.733345088,-0.057616593,0.623669148,0.717324174,-0.038728743,0.466690176,0.292897392,0.466686758,0.37631509,-0.058092549,3.07107579,0.980604599,0.932779054,-0.267780176
C23,11995.21156,1.000760976,0.245873684,1.746532763,0.763153528,-0.025050075,0.684177595,0.840850363,-0.0156253,0.526307055,0.326534175,0.526303217,0.315789984,-0.023437845,3.495871106,1.011906002,0.975898507,-0.201706401
C24,14865.73017,1.219532206,0.293068015,1.911812015,0.807751889,-0.008131874,0.759176819,1.077582345,-0.003403152,0.615503778,0.394330479,0.61549957,0.24080169,-0.005104885,4.367015894,1.055570126,1.00031235,-0.078196353
C25,13392.21313,1.090242292,0.251900541,1.747694034,0.782832217,-0.021223164,0.720055634,0.917463161,-0.011581456,0.565664434,0.365363502,0.565660481,0.279922226,-0.017372205,3.710613943,1.031773818,0.984944144,-0.155583283
C26,15078.97408,1.222744887,0.292672036,1.893143304,0.808964695,-0.01865924,0.76253468,1.074578555,-0.009982461,0.61792939,0.39658277,0.61792522,0.237432953,-0.014973694,4.335854243,1.057034739,0.986269089,-0.077940547
C27,14722.93157,1.2193891,0.294289532,1.930536701,0.807586245,-0.008294802,0.758774212,1.080288627,-0.003492407,0.61517249,0.392891342,0.615168248,0.24120513,-0.005238785,4.386738433,1.055375751,1.001403299,-0.077737549
C28,10147.60157,0.803719228,0.175367104,1.517733819,0.718776849,-0.075127286,0.596692537,0.643189707,-0.050525914,0.437553698,0.29014839,0.43755054,0.403267958,-0.075788051,2.786094958,0.965841191,0.910689144,-0.30492791
C29,14472.65106,1.204498823,0.298631571,1.937474591,0.805289429,-0.004494648,0.756417378,1.054004106,-0.001085496,0.610578857,0.38062853,0.610574609,0.24355093,-0.001628455,4.256952651,1.053450838,1.005348722,-0.08838964
C30,12574.02355,1.008284519,0.236507185,1.689679155,0.765411854,-0.04844082,0.689092835,0.834752386,-0.029713458,0.530823707,0.338642804,0.530820009,0.310879355,-0.044569802,3.421752639,1.014367039,0.948619386,-0.200069554
C31,15265.03644,1.330112014,0.349753001,2.189390524,0.828378411,0.014778257,0.790906553,1.229481673,0.010413335,0.656756823,0.398522697,0.656752179,0.20908104,0.015619593,5.034507686,1.075097024,1.028215737,-0.009210822
C32,14217.64416,1.214235546,0.315091759,2.006150393,0.807294581,0.010099712,0.759897517,1.064619775,0.008256631,0.614589162,0.369941006,0.614584768,0.240097546,0.012384509,4.296627232,1.055430081,1.024953129,-0.082914759
C33,11162.77206,0.913014677,0.206724174,1.619595021,0.743477348,-0.046667608,0.646123477,0.750999246,-0.030897064,0.486954698,0.317895146,0.486951154,0.353841711,-0.046345174,3.162585558,0.991615327,0.946993547,-0.247795676
C34,10885.79001,0.87584929,0.203999073,1.629208832,0.734100637,-0.057233916,0.624928579,0.723563701,-0.038668974,0.468201274,0.30061565,0.468197898,0.375051131,-0.058002883,3.097710112,0.981330453,0.932264204,-0.264858496
C35,11109.16182,0.932547994,0.220452742,1.686859815,0.745873884,-0.054959208,0.644553894,0.786798144,-0.03679438,0.491747769,0.31490431,0.491744119,0.355413791,-0.055191034,3.34331181,0.992845354,0.935914819,-0.233120331
C36,14945.01087,1.255112093,0.309549317,1.999948689,0.814442118,-0.01011674,0.769704025,1.126194132,-0.004501028,0.628884235,0.396969778,0.628879857,0.230267383,-0.0067517,4.580006001,1.061951286,0.99907141,-0.056090689
C37,11870.66205,1.030150281,0.249839339,1.827416585,0.766428225,-0.039099287,0.684419315,0.921047197,-0.025805841,0.532856451,0.340763493,0.532852393,0.315563916,-0.038708522,3.985543038,1.013973316,0.958359032,-0.176446415
C38,12080.77028,1.025616627,0.241684473,1.741682997,0.767707635,-0.028438822,0.690634459,0.868705771,-0.018143913,0.535415269,0.343214504,0.535411304,0.309355292,-0.027215738,3.592964414,1.016105578,0.971709119,-0.18661795
C39,15389.45139,1.327565143,0.340637188,2.149907771,0.827883854,0.012070736,0.790217902,1.227938143,0.008690091,0.655767708,0.406343334,0.655763111,0.209758464,0.013034755,5.0343209,1.074642846,1.024966811,-0.01057095
C40,13819.82847,1.176276602,0.287767168,1.898965824,0.799724561,-0.009492902,0.747147664,1.019381479,-0.003719774,0.59944912,0.375485037,0.599444804,0.252821333,-0.005579891,4.115593418,1.048032017,1.001541823,-0.105098526
C41,15375.00108,1.265718347,0.315062988,2.005526452,0.816797172,-0.01101395,0.774011234,1.134404744,-0.00539078,0.633594343,0.397287051,0.633590066,0.225963688,-0.008086233,4.599399624,1.064331905,0.995076527,-0.050765004
C42,15032.39918,1.234270251,0.297272002,1.921197902,0.811023419,-0.015230168,0.765521224,1.091495289,-0.007871623,0.622046838,0.39809339,0.6220426,0.234463379,-0.011807482,4.412557379,1.058941433,0.990716783,-0.070479213
C43,14734.04308,1.229102679,0.308938396,1.982542463,0.809760079,-0.00452253,0.762972416,1.088507804,-0.001297453,0.619520157,0.384213749,0.61951586,0.23703719,-0.001946375,4.409633784,1.057609081,1.004461993,-0.072783244
C44,14448.27958,1.206765609,0.292022134,1.904720452,0.805527337,-0.021464859,0.756142078,1.058078726,-0.011754278,0.611054674,0.38821349,0.611050428,0.243822504,-0.017631373,4.276599004,1.053547464,0.982794028,-0.086619637
C45,11675.69123,0.979852655,0.234779466,1.743427797,0.756157975,-0.045687291,0.66537644,0.84292455,-0.030476228,0.512315949,0.327009632,0.512312183,0.334587814,-0.04571395,3.576236225,1.003598667,0.948133837,-0.20674036
C46,13027.00201,1.042683614,0.245390738,1.715223205,0.773391495,-0.04135346,0.704782104,0.863669913,-0.024181992,0.546782987,0.347367586,0.546779196,0.295189095,-0.036272742,3.50576147,1.022658392,0.959979744,-0.183071873
C47,13888.31767,1.141306773,0.268656817,1.825112755,0.792719258,-0.020099948,0.735840829,0.980790936,-0.011064613,0.585438515,0.376026787,0.585434432,0.264147642,-0.01659694,3.970558078,1.041263539,0.985696417,-0.125048676
C48,10696.22142,0.859215425,0.195510272,1.580713512,0.731030046,-0.064237547,0.619569111,0.698517216,-0.043043136,0.462060091,0.299969583,0.46205676,0.380404887,-0.064564024,2.980914181,0.978314643,0.923808159,-0.275555911
C49,13636.36479,1.116574688,0.266486765,1.822634275,0.787788146,-0.01936096,0.727455386,0.951205651,-0.01049629,0.575576291,0.3646571,0.575572263,0.272524685,-0.015744487,3.851794349,1.036429417,0.98748364,-0.139520434
C50,10778.95277,0.872489767,0.200925941,1.584467389,0.735220474,-0.032375861,0.63074452,0.701451975,-0.02180841,0.470440948,0.301582716,0.470437527,0.369229011,-0.03271236,2.959596015,0.983267475,0.963235907,-0.271469886
D1,11466.71529,0.921826992,0.203911658,1.61123334,0.745095832,-0.056875168,0.64854637,0.765914894,-0.036870355,0.490191664,0.325148896,0.490188169,0.351426364,-0.055305013,2.305026361,0.993132656,0.937071591,-0.242169613
D2,12151.55362,0.955217476,0.206560547,1.606916406,0.752764895,-0.065366004,0.663852129,0.802238699,-0.041627568,0.505529791,0.340405842,0.505526312,0.336121828,-0.062440707,2.490290893,1.001137582,0.926728684,-0.22507472
D3,8092.018091,0.631212163,0.121974097,1.361355189,0.677745191,-0.098760531,0.509648762,0.487860876,-0.068976955,0.355490381,0.249366728,0.355487747,0.490322072,-0.103464214,2.44581012,0.922086228,0.879385224,-0.390783287
D4,8878.942709,0.705531658,0.140067749,1.412074475,0.695861819,-0.092087218,0.549916816,0.552650031,-0.063000025,0.391723639,0.271984307,0.391720704,0.450052199,-0.094498976,2.331222555,0.941710403,0.889247319,-0.354526507
D5,8858.161838,0.687753533,0.137008153,1.401074299,0.691240155,-0.093933914,0.538729781,0.537792431,-0.064930998,0.38248031,0.265239864,0.382477539,0.461240525,-0.097395351,2.631218544,0.936501771,0.885337531,-0.36276214
D6,8275.06817,0.645997464,0.122142767,1.359948873,0.681362473,-0.100935267,0.517904292,0.500701859,-0.070163099,0.362724946,0.25730478,0.362722269,0.482064941,-0.105243387,2.154985403,0.925976615,0.876571801,-0.383571769
