ID,DVI,EVI,GNDVI,GRVI,IPVI,LCI,MSAVI,MSRI,NDRE,NDVI,NGRVI,OSAVI,RVI,SAVI,SRI,TDVI,VREI,WDRVI
A43,16280.00617,1.460191429,0.367711068,2.310626823,0.851330318,0.016036383,0.823786675,1.438250038,0.011600036,0.702660637,0.452001202,0.702655611,0.176187157,1.460191429,6.045263926,1.096298911,1.032862716,0.076906485
A44,15508.93083,1.42256306,0.356427684,2.229228526,0.844866486,0.010779932,0.814818397,1.373396057,0.008400129,0.689732972,0.442424594,0.689727888,0.1851483,1.42256306,5.719268499,1.090395525,1.025359067,0.051285955
A45,17152.7186,1.484522266,0.369506629,2.307345776,0.855616645,0.021859234,0.829899585,1.476295394,0.014932887,0.71123329,0.463773864,0.71122843,0.170079626,1.484522266,6.225850244,1.100250949,1.038978244,0.092949122
A46,15973.3195,1.455139388,0.357335528,2.245724823,0.850552548,0.003339312,0.822923247,1.428121966,0.003860947,0.701105096,0.45922764,0.701100018,0.177058891,1.455139388,5.991713912,1.09563287,1.016023035,0.073170232
A47,16564.6032,1.462962616,0.358965177,2.251288896,0.851876055,0.027078219,0.824632448,1.440194221,0.018159308,0.70375211,0.461763163,0.703747156,0.175338631,1.462962616,6.046696808,1.096818896,1.046056135,0.078436704
A48,16028.25985,1.440444664,0.346027648,2.204178812,0.847917246,-0.006326916,0.819045553,1.405513767,-0.001567675,0.695834492,0.460779142,0.695829472,0.180924223,1.440444664,5.884721808,1.093179404,1.00594401,0.06360296
A49,16560.31923,1.424477211,0.353820269,2.211259319,0.845371445,0.017551327,0.815794715,1.370946881,0.012160636,0.69074289,0.445475864,0.690738145,0.184188576,1.424477211,5.691093288,1.09091682,1.032016121,0.051782757
A50,16194.41293,1.423368182,0.33513531,2.117776818,0.845229782,-0.014413193,0.815705554,1.368230117,-0.006655445,0.690459564,0.461860614,0.690454718,0.184273781,1.423368182,5.675732688,1.090811377,0.994015997,0.050870329
B1,16431.83252,1.482760971,0.370333016,2.361835419,0.855138072,0.039230794,0.829055152,1.481389941,0.026070036,0.710276144,0.460864359,0.710271035,0.170925156,1.482760971,6.276744205,1.099768442,1.065473416,0.092713292
B2,15703.23346,1.360026993,0.339855269,2.158620417,0.833838282,0.023198244,0.798889957,1.272119007,0.016494934,0.667676564,0.422396304,0.667671849,0.201087486,1.360026993,5.226645521,1.080184927,1.043526946,0.009754192
B3,15724.71865,1.392425212,0.348968639,2.19549596,0.839686908,0.021036271,0.807557814,1.320616388,0.014876194,0.679373817,0.43191357,0.679368971,0.192422865,1.392425212,5.451352817,1.085648065,1.039399426,0.030684694
B4,15318.80147,1.33022905,0.334567796,2.11365634,0.828788314,-2.72258E-05,0.792210348,1.222603346,0.00234084,0.657576629,0.411830659,0.657571962,0.207763211,1.33022905,4.985322297,1.075637607,1.013650194,-0.010512519
B5,16210.23767,1.39691369,0.348927858,2.188812846,0.840643898,0.019906008,0.809269302,1.324284015,0.014163517,0.681287796,0.43438041,0.681283038,0.190709625,1.39691369,5.459924201,1.086606149,1.037589535,0.033054297
B6,15249.48099,1.339700354,0.346121927,2.176857575,0.83029628,0.022685823,0.793902348,1.239195262,0.016269905,0.66059256,0.405884822,0.660587813,0.206065345,1.339700354,5.067541396,1.076934283,1.042916676,-0.003829287
B7,15053.5564,1.341569575,0.33941658,2.13121694,0.830758085,0.008898263,0.794774309,1.238848712,0.007531689,0.661516169,0.413312916,0.661511369,0.205205199,1.341569575,5.05743042,1.077406481,1.023374599,-0.003146822
B8,15625.50131,1.350478268,0.325295257,2.066626526,0.832370733,-0.001119938,0.79723119,1.252759313,0.001538845,0.664741467,0.431417395,0.664736791,0.202745314,1.350478268,5.123570373,1.078926184,1.011376024,0.00266907
B9,15946.22242,1.394324316,0.333416334,2.12804363,0.840094406,-0.005678565,0.808367422,1.323183805,-0.001089108,0.680188811,0.447052791,0.680184013,0.191615027,1.394324316,5.463087815,1.086070624,1.006990526,0.031782206
B10,16686.33865,1.40690805,0.355510621,2.229868496,0.842335796,0.02262449,0.811555308,1.341537848,0.015965482,0.684671591,0.433196811,0.684666922,0.188414897,1.40690805,5.545947886,1.088140024,1.041989884,0.039921935
B11,15079.88972,1.33037996,0.334759188,2.120490252,0.828519077,0.008702171,0.791077116,1.227265937,0.007322506,0.657038155,0.411996307,0.657033412,0.208895919,1.33037996,5.017828199,1.075231724,1.02333972,-0.009502103
B12,15993.45716,1.366134174,0.351043717,2.19671242,0.835219247,0.030907093,0.8014873,1.275565131,0.021036717,0.670438494,0.415394518,0.670433855,0.198487122,1.366134174,5.227371749,1.08159539,1.05190243,0.012686365
B13,14593.56376,1.250087751,0.295979203,1.906095558,0.814362785,-0.018386145,0.771225145,1.105895558,-0.008983565,0.628725571,0.406533727,0.628721099,0.228747062,1.250087751,4.456616382,1.062236429,0.989250906,-0.062055233
B14,15681.0654,1.435165542,0.353859436,2.239914142,0.847130728,0.016493665,0.818131492,1.392116912,0.012252202,0.694261456,0.45029023,0.694256347,0.181845204,1.435165542,5.805078754,1.092500529,1.035108997,0.059438139
B15,15392.80217,1.397670802,0.339780797,2.159200462,0.840732332,-0.002000191,0.809351874,1.327282769,0.00135337,0.681464663,0.442705221,0.681459647,0.190626591,1.397670802,5.479507098,1.086676782,1.012614638,0.033800075
B16,14993.15478,1.337985612,0.340191583,2.144576427,0.829988535,0.013675016,0.793405951,1.236147305,0.010474058,0.65997707,0.41069671,0.659972272,0.206572703,1.337985612,5.052040909,1.076637677,1.029979583,-0.004996301
B17,14956.7108,1.239298146,0.293702464,1.910293214,0.812212417,-0.014340788,0.767723903,1.09393611,-0.006611605,0.624424834,0.402653632,0.624420527,0.232248865,1.239298146,4.411833094,1.060155465,0.994488436,-0.068251235
B18,14974.59766,1.265811638,0.303712292,1.956508017,0.817107484,-0.00973628,0.775041179,1.129991802,-0.00364341,0.634214969,0.407268452,0.634210532,0.22493575,1.265811638,4.568514144,1.064746909,1.001067928,-0.051673526
B19,15265.11765,1.37441391,0.343558672,2.168786163,0.836594323,0.015347039,0.803373616,1.291566784,0.011591162,0.673188646,0.427120122,0.673183721,0.196595783,1.37441391,5.31176755,1.082844973,1.032967289,0.018592457
B20,14562.66291,1.244733296,0.305128619,1.954611822,0.813292048,-0.013883412,0.769490203,1.100139172,-0.006312812,0.626584096,0.395066766,0.626579647,0.230486758,1.244733296,4.435708864,1.061200738,0.994948389,-0.065103925
B21,15244.38611,1.343658867,0.3337182,2.110068582,0.830680479,0.009826219,0.793418137,1.24714666,0.008003701,0.661360959,0.420094679,0.661356231,0.206553536,1.343658867,5.107446848,1.077077047,1.024419943,-0.000569574
B22,15200.78634,1.268356152,0.303405824,1.951602625,0.817647539,-0.010257945,0.776009592,1.132469982,-0.004101839,0.635295078,0.408992825,0.635290707,0.22397311,1.268356152,4.576739136,1.065286902,0.99958777,-0.050298076
B23,15695.62641,1.418135686,0.342157264,2.175385058,0.844199467,0.000260244,0.814092717,1.363582638,0.002542822,0.688398933,0.452059181,0.688393905,0.185882482,1.418135686,5.663843242,1.089828147,1.014933575,0.047934116
B24,15704.03679,1.367980016,0.325652023,2.093248812,0.835387259,-0.007725919,0.801572752,1.283716053,-0.002111372,0.670774517,0.440173809,0.670769756,0.19841453,1.367980016,5.280809813,1.081708811,1.005787814,0.014680106
B25,14705.66037,1.276043051,0.300876175,1.945517846,0.819000669,-0.015308586,0.77792181,1.144301926,-0.006860127,0.638001337,0.415318683,0.637996741,0.222051364,1.276043051,4.631930756,1.066533224,0.995075324,-0.04523172
B26,15565.86307,1.344657817,0.336368596,2.138342168,0.831285389,0.012608981,0.795637868,1.24563747,0.010163478,0.662570778,0.417274068,0.662566104,0.204338333,1.344657817,5.095248751,1.077912598,1.030681708,-0.000871515
B27,14986.66372,1.291713458,0.310586444,1.985733847,0.821875161,-0.009536398,0.782197025,1.165953104,-0.003651427,0.643750323,0.414683592,0.643745764,0.217786351,1.291713458,4.726958587,1.069222726,1.000563234,-0.035367449
B28,15581.3019,1.374643504,0.338997347,2.153480471,0.836512282,-0.005508075,0.802938222,1.293742681,-0.000919826,0.673024563,0.431502921,0.673019713,0.197027667,1.374643504,5.32656703,1.082703083,1.007642701,0.019109137
B29,15450.99124,1.388096666,0.340205826,2.177299889,0.838759601,0.003250495,0.805994155,1.318625922,0.004538255,0.677519203,0.437334101,0.677514245,0.193975514,1.388096666,5.455341234,1.084739052,1.019970468,0.028559437
B30,15245.38406,1.342783811,0.336334325,2.128499027,0.831001487,0.012162726,0.795366343,1.241988258,0.009792132,0.662002973,0.416759367,0.661998215,0.204614084,1.342783811,5.076107683,1.077677502,1.029362583,-0.002245107
B31,16328.21742,1.437221034,0.346969385,2.209119824,0.847492501,0.00807679,0.818701337,1.396242254,0.007531089,0.694985002,0.457730202,0.69498005,0.181282542,1.437221034,5.82762185,1.092842968,1.026479554,0.060877352
B32,15083.54307,1.246307249,0.303941068,1.955241548,0.81354329,0.001929033,0.76979857,1.10293661,0.00371155,0.62708658,0.396348716,0.627082277,0.230180012,1.246307249,4.449572995,1.061421085,1.016092755,-0.063984242
B33,15564.53587,1.328873357,0.357540329,2.216130685,0.828496857,0.039970861,0.791507456,1.21927068,0.026894543,0.656993716,0.388900296,0.656989135,0.208470524,1.328873357,4.965279883,1.075311669,1.063937149,-0.011455253
B34,16120.95048,1.392833483,0.351483195,2.201606343,0.839844181,0.026611246,0.80795031,1.31935788,0.018287631,0.679688362,0.429944094,0.679683636,0.192033241,1.392833483,5.440410036,1.085829343,1.04635774,0.030628284
B35,16057.28038,1.415737131,0.343069182,2.179458514,0.843744401,0.005584859,0.813226429,1.35825488,0.005886234,0.687488802,0.449512087,0.687483902,0.186753907,1.415737131,5.632864575,1.089365417,1.022260329,0.046257196
B36,15796.54091,1.379593819,0.348211029,2.191332039,0.837332142,0.027507988,0.803838426,1.300237899,0.019004662,0.674664284,0.425476598,0.674659512,0.196149095,1.379593819,5.352502161,1.083402525,1.048413274,0.022340905
B37,14614.49449,1.168648514,0.298956709,1.921308174,0.798940147,0.003144952,0.74752487,1.002357366,0.004417404,0.597880294,0.360610702,0.597876256,0.252451204,1.168648514,4.026325138,1.047621992,1.016686864,-0.111572558
B38,15614.81315,1.319514248,0.349645096,2.187034804,0.826924823,0.029628986,0.789487215,1.204235495,0.020876262,0.653849647,0.390863106,0.653845111,0.210481538,1.319514248,4.893909138,1.07390966,1.0526485,-0.01780091
B39,15799.03677,1.292571607,0.317955878,2.020488526,0.822061879,-0.000940414,0.782427629,1.165710459,0.001787384,0.644123758,0.407566507,0.644119435,0.217545444,1.292571607,4.721634845,1.069392938,1.011844318,-0.035037989
B40,14876.03527,1.266989151,0.304451222,1.967617278,0.817312314,0.00295931,0.775362579,1.132259782,0.00406021,0.634624628,0.406840163,0.634620149,0.224605581,1.266989151,4.580316677,1.06494259,1.016835262,-0.050837282
B41,16307.66667,1.50256056,0.405916304,2.54890599,0.858729436,0.083900039,0.834315862,1.507789514,0.054016116,0.71745887,0.437312428,0.717453598,0.165666013,1.50256056,6.385472103,1.103112675,1.126623974,0.105261397
B42,15594.54434,1.31103445,0.322781498,2.041034532,0.825408429,0.012205188,0.787424518,1.192856449,0.009562612,0.650816857,0.413400104,0.650812368,0.212560373,1.31103445,4.84553083,1.072524843,1.027516891,-0.023162655
B43,14946.49312,1.276396969,0.304117301,1.948809509,0.819108325,-0.012721064,0.778146233,1.143750766,-0.005768211,0.638216649,0.412886796,0.638212154,0.221832036,1.276396969,4.626577281,1.066647791,0.995578525,-0.045190565
B44,17883.49549,1.668398561,0.484271603,3.03390088,0.886007748,0.130858006,0.870435158,1.830891124,0.081908255,0.772015495,0.458432005,0.772009988,0.129544252,1.668398561,8.108736729,1.127627918,1.188072394,0.223628972
B45,16569.26131,1.380911416,0.350063492,2.194057826,0.837880973,0.027402461,0.805340486,1.296728734,0.01924348,0.675761946,0.423973208,0.675757382,0.194628258,1.380911416,5.322045381,1.084065787,1.049393245,0.022152744
B46,15704.01999,1.365760611,0.337449571,2.132596878,0.835152613,0.006134687,0.801466458,1.276108086,0.005880898,0.670305228,0.428197111,0.670300497,0.198513207,1.365760611,5.23363245,1.08154665,1.020559438,0.012549303
B47,14423.21889,1.231154283,0.295009688,1.910597435,0.810714551,-0.023520378,0.765501715,1.082921014,-0.012049656,0.621429102,0.397555722,0.621424674,0.23446206,1.231154283,4.364233937,1.058755352,0.983882917,-0.073344962
B48,15302.70856,1.262769868,0.292040672,1.902281143,0.816603851,-0.026362387,0.774427161,1.125100578,-0.013691759,0.633207702,0.416702997,0.633203378,0.225553212,1.262769868,4.545324432,1.064303277,0.980795463,-0.0537462
B49,16423.02089,1.481636014,0.401410537,2.471456668,0.855383295,0.073846484,0.829977383,1.461569714,0.047366001,0.71076659,0.43098105,0.710761485,0.169989618,1.481636014,6.122651985,1.100131687,1.109195915,0.089755708
B50,14728.74307,1.260663767,0.304826208,1.949027964,0.816264812,-0.015296004,0.773952582,1.120781958,-0.006990552,0.632529623,0.4037371,0.632525138,0.226026212,1.260663767,4.52238008,1.063994799,0.993699142,-0.055305955
C1,14155.6112,1.217321939,0.317201348,2.075843405,0.806374392,0.016558611,0.756200348,1.120599265,0.012024473,0.612748785,0.372620059,0.612744389,0.243779324,1.217321939,4.766177011,1.054044406,1.034589961,-0.074639842
C2,11187.66819,0.923059268,0.219917088,1.678597145,0.746318191,-0.052124545,0.653068593,0.755246346,-0.03352456,0.492636383,0.309131199,0.492632743,0.346899347,0.923059268,3.158993583,0.994841811,0.943425327,-0.244001117
C3,11325.7688,0.955920109,0.239946622,1.797772792,0.751773092,-0.026691733,0.659635363,0.808391364,-0.017882418,0.503546184,0.30697188,0.503542412,0.340322999,0.955920109,3.414154006,0.999628785,0.975633332,-0.221709065
C4,11408.24861,0.956714709,0.24034479,1.788858416,0.752197682,-0.033259217,0.660618811,0.805435775,-0.022021708,0.504395364,0.306970431,0.504391615,0.339359675,0.956714709,3.390772982,1.000110106,0.966528806,-0.222097167
C5,11911.33847,1.005574424,0.245500095,1.808037014,0.762614691,-0.030900679,0.679779702,0.8593154,-0.020053392,0.525229382,0.328226468,0.525225492,0.320180169,1.005574424,3.598276319,1.010641653,0.970754888,-0.195094732
C6,10993.60421,0.898012217,0.216902362,1.656881101,0.741104314,-0.052295892,0.643933497,0.727407047,-0.033986396,0.482208627,0.299105461,0.482205093,0.356048732,0.898012217,3.05224493,0.989659762,0.941841593,-0.25805227
C7,11498.19135,0.987085241,0.248532142,1.833019777,0.758412194,-0.035460718,0.671817721,0.842192793,-0.023018808,0.516824389,0.315243766,0.516820457,0.32815214,0.987085241,3.541582517,1.006330897,0.966422932,-0.204514427
C8,14574.54863,1.300433712,0.318345892,2.090246446,0.821940805,0.010714278,0.780066672,1.237615521,0.008110238,0.64388161,0.415968614,0.643876901,0.219912628,1.300433712,5.307125981,1.068774387,1.026089351,-0.022987317
C9,14829.65506,1.267546988,0.329653558,2.075123294,0.817580092,0.01839442,0.776008935,1.129257646,0.01420191,0.635160185,0.382473389,0.635155691,0.223969834,1.267546988,4.556638687,1.065248189,1.038386364,-0.051161628
C10,9908.423178,0.787467755,0.187133529,1.551503087,0.716359535,-0.065126642,0.596006303,0.619076724,-0.043626472,0.43271907,0.269633502,0.432715903,0.403962554,0.787467755,2.677291425,0.964137675,0.923347845,-0.315977453
C11,14674.71216,1.285696752,0.326659854,2.062302346,0.820853942,0.018844011,0.780772444,1.15535704,0.014324595,0.641707882,0.39550396,0.641703251,0.219200645,1.285696752,4.673726332,1.06829125,1.038936771,-0.03952682
C12,10252.49183,0.815599282,0.192780429,1.583437736,0.722098368,-0.074941378,0.605368598,0.651503968,-0.049379569,0.444196736,0.278729702,0.444193491,0.394595913,0.815599282,2.807952422,0.96970825,0.913786864,-0.299984254
C13,10651.29377,0.908681547,0.228597285,1.738013102,0.742276933,-0.054466586,0.643382623,0.748744337,-0.035340845,0.484553866,0.292370197,0.484550126,0.35658613,0.908681547,3.160601569,0.990285589,0.941618349,-0.249482622
C14,11204.68167,0.924857869,0.217498876,1.672707228,0.746390522,-0.054048333,0.652161905,0.759459771,-0.034919044,0.492781044,0.312453711,0.492777411,0.347817707,0.924857869,3.181551131,0.99470666,0.940734201,-0.242353236
C15,12056.6019,1.024772124,0.246545127,1.827943777,0.766025453,-0.041795375,0.684888646,0.89234159,-0.026995523,0.532050906,0.338158204,0.532046951,0.31509409,1.024772124,3.767310692,1.013830342,0.957069437,-0.182267894
C16,11213.43498,0.969037877,0.241418578,1.818011571,0.754110353,-0.032857527,0.66267249,0.82840656,-0.021806305,0.508220706,0.312567099,0.508216807,0.337295859,0.969037877,3.508778185,1.001729289,0.969098382,-0.21320317
C17,11276.27279,0.952967829,0.238337738,1.775617094,0.751333406,-0.034083254,0.65910528,0.802232225,-0.022600298,0.502666812,0.307409487,0.502663022,0.340872691,0.952967829,3.381049969,0.999244421,0.965665264,-0.223947086
C18,11901.89821,1.092346952,0.282471256,2.022873101,0.778990213,-0.009504677,0.705692784,0.987938462,-0.006488121,0.557980425,0.339219011,0.557975965,0.294278269,1.092346952,4.209014839,1.026293273,0.999697033,-0.140691568
C19,12791.14594,1.118054297,0.274068029,1.993494679,0.783697136,-0.01800406,0.713305014,1.050553061,-0.012194771,0.567394273,0.3642621,0.567390023,0.286669935,1.118054297,4.634120862,1.030815543,0.98628225,-0.123065612
C20,10092.04636,0.816310179,0.190344882,1.562440515,0.722726901,-0.073838406,0.60806566,0.647831881,-0.048619038,0.445453801,0.282004719,0.445450497,0.391908994,0.816310179,2.778225519,0.970649979,0.914952092,-0.300691276
C21,11210.3753,0.972862375,0.243485922,1.825060013,0.754840172,-0.030875166,0.66389654,0.834285872,-0.020807731,0.509680344,0.312787972,0.509676424,0.336069564,0.972862375,3.538017659,1.002443151,0.969434882,-0.210823859
C22,9881.543431,0.768400579,0.176213121,1.512568076,0.712057587,-0.073805772,0.587671274,0.600873661,-0.049347885,0.424115173,0.270360353,0.424112116,0.41231078,0.768400579,2.615823179,0.959694839,0.913046424,-0.325854315
C23,9804.60643,0.827325431,0.203158596,1.645041505,0.723837682,-0.049877383,0.606249691,0.668334541,-0.033888514,0.447675365,0.274023189,0.447671886,0.393711239,0.827325431,2.878986456,0.970995833,0.944206884,-0.291969575
