ID,DVI,EVI,GNDVI,GRVI,IPVI,LCI,MSAVI,MSRI,NDRE,NDVI,NGRVI,OSAVI,RVI,SAVI,SRI,TDVI,VREI,WDRVI
A26,16642.54482,1.453861523,0.387924169,2.331776356,0.849072551,0.075466927,0.817863617,1.436528597,0.04837054,0.698145102,0.432480399,0.698140184,0.182115061,0.072554608,6.040773666,1.093634537,1.107496508,0.075731689
A27,15622.43388,1.384966554,0.367342408,2.252729445,0.835458868,0.063504495,0.794786951,1.347995387,0.043962822,0.670917737,0.414375605,0.670912804,0.205189509,0.065942972,5.66531483,1.08030214,1.105874195,0.034513103
A28,16869.03308,1.466467921,0.406077444,2.444773957,0.850934945,0.092874787,0.819877103,1.464326984,0.059816139,0.70186989,0.422037783,0.701864917,0.180100944,0.089722702,6.193576096,1.095209103,1.133913495,0.085434774
A29,16488.65531,1.431294273,0.389072507,2.342492513,0.844710398,0.081619178,0.810820269,1.40709123,0.052493063,0.689420796,0.419543199,0.689415908,0.189159528,0.078738274,5.914983762,1.089432154,1.116579623,0.062060695
A30,16238.22062,1.412035122,0.402194641,2.421764579,0.841832372,0.081400583,0.807682631,1.367789506,0.055187353,0.683664745,0.394854749,0.683659821,0.192293563,0.082779584,5.707625365,1.086993222,1.130510997,0.047539687
A31,17068.38097,1.476279507,0.400279227,2.418185474,0.852737676,0.088055672,0.822693985,1.481032404,0.057930792,0.705475351,0.432985417,0.7054704,0.177287632,0.086894765,6.279386669,1.096922227,1.134465766,0.091862378
A32,16981.9917,1.463654329,0.408029216,2.455639392,0.850481165,0.099653651,0.819342782,1.459598367,0.064156166,0.70096233,0.418879964,0.700957449,0.180638081,0.096232719,6.171016644,1.094813713,1.144044246,0.083463809
A33,16086.63671,1.40375865,0.38806665,2.345470649,0.839553833,0.083635365,0.802553737,1.365770811,0.054109873,0.679107666,0.405245488,0.679102851,0.197428166,0.081163466,5.721539958,1.084486369,1.121015555,0.044534278
A34,15417.08786,1.355937433,0.3569214,2.188304412,0.830726705,0.069207196,0.788831828,1.293841394,0.046395371,0.66145341,0.408119421,0.661448545,0.211142058,0.069591713,5.385155044,1.076109721,1.106139836,0.013910429
A35,15661.83102,1.364096419,0.3719583,2.250303779,0.832660334,0.069556915,0.792669638,1.298963308,0.045391365,0.665320668,0.398231991,0.665315858,0.207304179,0.068085809,5.39165948,1.078127151,1.100662178,0.01771593
A36,16452.33863,1.426194996,0.397180169,2.385141287,0.844086212,0.094488964,0.810420087,1.393236352,0.06109715,0.688172424,0.408577072,0.688167586,0.189556309,0.091644254,5.834346773,1.08896648,1.136620154,0.057657122
A37,15178.59371,1.359046895,0.354416893,2.182732921,0.830614221,0.061198763,0.78730426,1.31139597,0.042383594,0.661228441,0.413091976,0.66122349,0.212674716,0.063574119,5.500552261,1.075707817,1.101453402,0.018279372
A38,16103.24507,1.434089685,0.375588317,2.274003703,0.845295037,0.070470672,0.811807547,1.410024468,0.04658782,0.690590074,0.433224118,0.690585055,0.188173313,0.069880484,5.925831008,1.09000637,1.107039983,0.063593488
A39,16547.66582,1.417332928,0.37208849,2.235991758,0.842918095,0.054868494,0.809431324,1.370983423,0.03572268,0.685836191,0.427126329,0.685831391,0.190554238,0.053583064,5.707755274,1.088040124,1.079732176,0.050311606
A40,17095.99946,1.4859822,0.406647702,2.467321582,0.854037536,0.079419402,0.823650489,1.505243466,0.052590053,0.708075072,0.432630862,0.70807009,0.176323164,0.078883762,6.419755737,1.097929687,1.124041979,0.099734844
A41,15825.80698,1.38713728,0.377969254,2.290685962,0.836310106,0.082586758,0.797260712,1.344875381,0.053734726,0.672620212,0.406318877,0.672615339,0.202705078,0.080600662,5.63466313,1.081352399,1.120263624,0.034597945
A42,14536.21152,1.251017784,0.329777691,2.048811038,0.811195546,0.048917381,0.758495955,1.143951695,0.032848035,0.622391092,0.377787283,0.622386556,0.241477946,0.049271101,4.708501817,1.05756579,1.073457168,-0.052258976
A43,15972.71864,1.400334762,0.371051838,2.236857035,0.840269738,0.071494251,0.806530934,1.33993335,0.047386118,0.680539476,0.417962465,0.680534586,0.193453286,0.071077955,5.550986172,1.085783125,1.10771005,0.038092833
A44,15803.52321,1.406251544,0.382576172,2.326489263,0.839322372,0.078537497,0.800887103,1.382954416,0.050560432,0.678644743,0.412721952,0.678639752,0.199087833,0.075839275,5.83696442,1.083981396,1.112673469,0.048577713
A45,17312.87655,1.520037509,0.421892332,2.536250345,0.860698361,0.104473682,0.834602795,1.546025502,0.06663265,0.721396722,0.435960254,0.721391655,0.165382543,0.0999474,6.578800204,1.104384165,1.149741048,0.120000091
A46,16095.49729,1.396671171,0.380330191,2.29393141,0.839057118,0.07826292,0.803473169,1.342587136,0.051278501,0.678114237,0.407444502,0.678109399,0.19650236,0.076916443,5.583116133,1.084382139,1.115627217,0.037422248
A47,15695.88257,1.382015866,0.376589488,2.298074379,0.834690115,0.083894917,0.7931961,1.34653205,0.054892099,0.66938023,0.404523041,0.66937533,0.206770054,0.082336653,5.664224888,1.079485345,1.123723944,0.033335273
A48,13642.46702,1.227541258,0.323514664,2.028414392,0.806028859,0.056120397,0.748856774,1.122217724,0.039356329,0.612057717,0.371372952,0.61205293,0.251126429,0.059033178,4.639202111,1.052307792,1.090833394,-0.064536237
A49,14869.65752,1.314118089,0.353901612,2.151810484,0.823934107,0.063693033,0.780531019,1.221042286,0.04241477,0.647868214,0.388312277,0.647863404,0.219438565,0.063620943,5.025063999,1.070141337,1.094672489,-0.015385554
A50,14022.34468,1.236629104,0.327003025,2.046299634,0.807851821,0.047827101,0.751585586,1.130648163,0.032603705,0.615703642,0.372447856,0.615699007,0.248391157,0.048904503,4.665132815,1.054031119,1.073838816,-0.059562611
B1,15240.33196,1.305986727,0.351461,2.164032252,0.821661091,0.051256442,0.774927815,1.217390066,0.036113341,0.643322183,0.385424971,0.643317538,0.225045604,0.054168986,5.027110006,1.067552493,1.087230665,-0.01855623
B2,14749.86229,1.247503954,0.34438906,2.121522463,0.811172547,0.055772744,0.760028063,1.132522815,0.03944093,0.622345093,0.360756828,0.622340563,0.23994759,0.059160259,4.643134189,1.057874521,1.093491676,-0.056136488
B3,14842.90949,1.24451261,0.344262482,2.122752602,0.810119467,0.062778179,0.756810033,1.131647403,0.042859286,0.620238933,0.359581173,0.620234501,0.243160592,0.064287734,4.645867395,1.056553402,1.098265978,-0.056962445
B4,15776.51212,1.341492693,0.367042293,2.221239527,0.829583565,0.07272917,0.790294314,1.25052544,0.048439668,0.659167131,0.389061819,0.659162461,0.209683845,0.072658234,5.133686351,1.075723317,1.10954404,-3.92235E-05
B5,14428.173,1.23054105,0.32650209,2.032538823,0.807428216,0.047609464,0.752698945,1.114589673,0.031867581,0.614856431,0.369972614,0.614851957,0.247272632,0.047800452,4.576559741,1.054003192,1.071279357,-0.065280782
B6,15118.28818,1.260930924,0.341696941,2.106733211,0.813524258,0.058199288,0.76302646,1.151108015,0.040119316,0.627048517,0.370906969,0.627044073,0.236939926,0.060177884,4.724143934,1.059979834,1.093114803,-0.047544044
B7,15512.1975,1.307795526,0.354131465,2.15809831,0.822796703,0.058173956,0.778614218,1.209799286,0.03832156,0.645593405,0.384382895,0.645588858,0.221362715,0.057481313,4.968367893,1.069036136,1.085192007,-0.0197159
B8,15310.60133,1.293262331,0.346991028,2.142220525,0.818880042,0.058284258,0.769875686,1.205684972,0.038323632,0.637760085,0.384153006,0.637755534,0.230096173,0.057484375,4.989958506,1.064748799,1.085295177,-0.025211266
B9,15317.04892,1.30290706,0.345293748,2.119908967,0.821739314,0.043663145,0.776820029,1.20606838,0.031303507,0.643478627,0.38952131,0.64347401,0.223157162,0.046954344,4.959960806,1.067993624,1.075780379,-0.02219561
B10,15173.99818,1.282062747,0.348028719,2.131692136,0.817272809,0.059999435,0.76854904,1.183720334,0.039904007,0.634545618,0.37703255,0.634541085,0.231426825,0.059854912,4.876536619,1.063468439,1.089370006,-0.033634759
B11,13877.33472,1.159706752,0.308782878,1.96813806,0.792893578,0.049877815,0.727000183,1.031433852,0.035190208,0.585787157,0.348890693,0.585782882,0.272967957,0.052784244,4.245173539,1.039540154,1.082292178,-0.105970798
B12,15053.92554,1.247529459,0.338604541,2.089028075,0.810892461,0.057206824,0.758879839,1.135272306,0.038047178,0.621784921,0.367633309,0.621780568,0.241089351,0.057069756,4.6613383,1.057459038,1.084514208,-0.055397197
B13,13062.35531,1.093672824,0.283256669,1.858110375,0.779539812,0.035967436,0.703584418,0.951283795,0.024979841,0.559079624,0.338718281,0.559075518,0.296388704,0.037468926,3.919025632,1.026300781,1.056733981,-0.144550506
B14,14257.12729,1.214089828,0.320410552,2.004147594,0.8041163,0.042808934,0.746820729,1.093474573,0.029043278,0.608232601,0.3668864,0.608228166,0.253151538,0.043564014,4.486873074,1.05070772,1.065190293,-0.075053454
B15,14288.80185,1.233007747,0.324388471,2.016666772,0.807920587,0.042534176,0.75347715,1.117358359,0.029015884,0.615841174,0.373186085,0.615836597,0.246495573,0.04352285,4.587180792,1.054475517,1.065423947,-0.06386897
B16,15826.11987,1.32400364,0.368454615,2.243184352,0.825312721,0.079137995,0.781101216,1.237102305,0.052427295,0.650625442,0.378784225,0.65062091,0.218871791,0.078639607,5.09984024,1.071131851,1.118602193,-0.008297995
B17,13990.10556,1.151980983,0.311679736,1.961666226,0.793215875,0.035501639,0.732134586,1.004133122,0.026453516,0.58643175,0.341565414,0.586427585,0.267835681,0.039679509,4.088154069,1.040815001,1.064413256,-0.115272408
B18,14073.77173,1.178762119,0.323920381,2.018914638,0.798181405,0.050097677,0.739606199,1.040090501,0.03532756,0.596362809,0.344202796,0.596358518,0.260350703,0.052990312,4.242811369,1.045485955,1.082017404,-0.098594551
B19,15680.58586,1.304819252,0.356985964,2.192149355,0.82078492,0.065439765,0.771817755,1.222275639,0.043105846,0.641569841,0.380536823,0.641565395,0.22815148,0.06465766,5.063411068,1.066356604,1.097115741,-0.017596062
B20,14493.05165,1.216238833,0.327927042,2.042734523,0.804921236,0.057705311,0.74898374,1.091808021,0.039659945,0.609842472,0.360298353,0.609838111,0.250996317,0.059488807,4.46876695,1.051666207,1.090625369,-0.074848369
B21,14718.93492,1.237989809,0.338276574,2.088968502,0.809031479,0.05736501,0.755774855,1.122783365,0.038689109,0.618062958,0.362305304,0.618058511,0.244204423,0.058032521,4.607781633,1.05564558,1.086391981,-0.061164991
B22,14755.62751,1.238329729,0.328903179,2.034300706,0.809614098,0.053189201,0.757822251,1.117009282,0.035743368,0.619228196,0.371759342,0.619223815,0.242138812,0.053614112,4.567608151,1.05644752,1.08001919,-0.062447702
B23,14310.94058,1.22668122,0.319799613,2.011485909,0.80635267,0.049148249,0.750043967,1.112442087,0.033863539,0.612705339,0.373885223,0.612700864,0.249935825,0.050794311,4.574374658,1.05277614,1.078522037,-0.066836014
B24,14730.19144,1.235228441,0.323301959,2.024944466,0.808370969,0.044822713,0.754291003,1.119936544,0.031779396,0.616741938,0.374581214,0.616737527,0.245683432,0.047668175,4.59726047,1.05492575,1.07589586,-0.062585946
B25,13667.48615,1.1673893,0.305919883,1.939570458,0.795433545,0.046758774,0.733810973,1.031242255,0.032490985,0.590867091,0.355922487,0.590862717,0.266157908,0.048735496,4.219979568,1.042552116,1.074127083,-0.104009984
B26,14815.64859,1.265896421,0.347300457,2.123851143,0.814787699,0.060136974,0.765844118,1.154077716,0.040863345,0.629575399,0.368596883,0.62957081,0.234117802,0.061293819,4.727687485,1.061359421,1.092505338,-0.045359384
B27,15488.73534,1.269310237,0.351604649,2.159053657,0.815323776,0.050649037,0.766194729,1.159118405,0.035097679,0.630647552,0.364924543,0.630643197,0.233783662,0.052645583,4.7508363,1.061772002,1.082761566,-0.043096253
B28,13425.57801,1.166619106,0.298194749,1.926296781,0.793901128,0.045500536,0.727921924,1.044456565,0.032134195,0.587802256,0.362782337,0.587797784,0.272049354,0.048200219,4.310840593,1.040358927,1.075088617,-0.100829611
B29,14321.72701,1.197188198,0.315241348,1.991988379,0.800491956,0.047154122,0.740264465,1.076382219,0.032956623,0.600983913,0.362648216,0.600979567,0.259707884,0.049433952,4.426785043,1.047063086,1.076948585,-0.08419097
B30,14859.25489,1.263668109,0.342298851,2.12556879,0.813253114,0.06714998,0.760763314,1.164548963,0.045213702,0.626506228,0.371877261,0.626501713,0.239210612,0.067819291,4.807229448,1.059330124,1.102760891,-0.043602363
B31,13844.84499,1.197216263,0.308115186,1.956020276,0.800229959,0.051029292,0.739506971,1.081217679,0.034730047,0.600459917,0.37021077,0.600455396,0.260462891,0.052094024,4.460175798,1.04673095,1.07834011,-0.083188435
B32,15124.10236,1.240206988,0.328135114,2.031154784,0.809857247,0.053545762,0.757948038,1.120301798,0.035999833,0.619714495,0.373756823,0.619710195,0.242024262,0.053998782,4.583191868,1.05662232,1.080448261,-0.061027213
B33,16634.64878,1.338371822,0.381579152,2.296348537,0.828385664,0.078314628,0.787009413,1.253558753,0.051139951,0.656771327,0.374398922,0.656766965,0.212955033,0.076708705,5.164570898,1.074284971,1.113446039,-0.000240925
B34,15683.43395,1.329179587,0.363150972,2.216488967,0.825990937,0.077968846,0.781863175,1.251019819,0.051445735,0.651981873,0.387520691,0.651977219,0.218102202,0.077167207,5.179834269,1.071703076,1.115542758,-0.003847883
B35,14546.21428,1.224255275,0.312192193,1.97356861,0.805408033,0.037605651,0.747485479,1.115238736,0.025679563,0.610816066,0.380588204,0.61081162,0.252485019,0.038518469,4.601388916,1.051646912,1.058228412,-0.066909783
B36,14188.89,1.193155644,0.328332955,2.064176419,0.799255812,0.058154574,0.736930335,1.075087661,0.038554156,0.598511625,0.347841662,0.598507272,0.263061279,0.057830142,4.43073555,1.045595537,1.085576153,-0.085550734
B37,14618.22561,1.182975309,0.318130772,1.994438237,0.798238829,0.047021368,0.737420263,1.050921268,0.031426809,0.596477658,0.352612816,0.596473561,0.26255512,0.047139412,4.300836734,1.045072599,1.069949224,-0.094394839
B38,15613.98676,1.285419553,0.368912499,2.229014749,0.818855762,0.070674071,0.773239212,1.176472816,0.046893838,0.637711524,0.357269165,0.637707087,0.226728544,0.070339531,4.815440196,1.065447051,1.103907467,-0.034284445
B39,15284.93568,1.256573929,0.35524525,2.144313898,0.814167964,0.063073829,0.767745238,1.129490729,0.042190483,0.628335929,0.355456685,0.628331564,0.232232357,0.063284633,4.592474245,1.061368886,1.092980451,-0.054162509
B40,13823.05844,1.153711716,0.312408776,1.976226752,0.792684047,0.037754298,0.728839232,1.01386493,0.028682951,0.585368093,0.341748938,0.585363838,0.271121994,0.043023508,4.147067996,1.039802833,1.071561354,-0.112139934
B41,15258.53957,1.309142748,0.367501247,2.244200393,0.822807456,0.060925318,0.778037351,1.215013266,0.04279693,0.645614912,0.371175677,0.645610217,0.221940912,0.064194174,5.000175371,1.068921544,1.102896865,-0.018160625
B42,14357.76061,1.19174106,0.318968503,1.980253842,0.801194896,0.045158083,0.745710582,1.051214155,0.030871262,0.602389792,0.356626361,0.602385527,0.25427109,0.046306021,4.275684449,1.048644155,1.068668257,-0.092128939
B43,13909.75346,1.180588125,0.309743703,1.967513166,0.796591055,0.044455599,0.732377891,1.062808584,0.030691651,0.593182109,0.36007237,0.593177736,0.267600309,0.046036428,4.389061596,1.042967537,1.069242976,-0.092303163
B44,14925.3411,1.261748806,0.361228746,2.213193953,0.813728001,0.068105057,0.763663056,1.152990739,0.047398271,0.627456002,0.352467944,0.627451499,0.236318305,0.071096135,4.735187546,1.060231929,1.112983918,-0.047010414
B45,16410.89358,1.376008474,0.3946773,2.370185878,0.835717333,0.090507146,0.799308031,1.30414671,0.059260033,0.671434666,0.381437813,0.671429986,0.20066641,0.088888568,5.385669533,1.081432832,1.13278485,0.022684556
B46,13921.22873,1.17452998,0.309291709,1.952370427,0.797113235,0.040620684,0.737149519,1.036453119,0.028767745,0.594226469,0.356317567,0.594222175,0.262820567,0.043150758,4.231588472,1.044304509,1.067239617,-0.100601996
B47,15591.7244,1.293270059,0.337889012,2.085272206,0.819924463,0.049261353,0.773619168,1.190443932,0.033492436,0.639848926,0.391770679,0.639844519,0.226359612,0.050237811,4.884184976,1.06620018,1.078048977,-0.028499528
B48,14050.07474,1.186192199,0.305262222,1.930245469,0.799586231,0.04214394,0.742027786,1.05103113,0.030137577,0.599172462,0.366300307,0.599168098,0.257952327,0.045205397,4.292823131,1.046859776,1.069857016,-0.093867427
B49,14147.54598,1.225904795,0.354390265,2.179522981,0.806681571,0.06285956,0.751926002,1.1075703,0.045039036,0.613363142,0.339260981,0.613358507,0.248042726,0.067557165,4.544645072,1.053373404,1.108092473,-0.068412541
B50,15050.00495,1.272653032,0.336756792,2.071751214,0.816460462,0.049161565,0.769297306,1.1583695,0.032692148,0.632920925,0.382187162,0.632916436,0.230679581,0.049037318,4.734886895,1.063131014,1.072974157,-0.04235024
C1,13454.93738,1.180815264,0.32492186,2.034311696,0.797290436,0.055821649,0.735238761,1.059801206,0.037928337,0.594580872,0.345089039,0.594576418,0.264732818,0.056891391,4.372755938,1.04400473,1.08490002,-0.093574959
C2,14984.2279,1.372482991,0.337770562,2.105089423,0.832429949,0.025823328,0.787534636,1.337754479,0.017118308,0.664859897,0.435322019,0.66485494,0.212439713,0.025676849,5.641393605,1.076919744,1.040211907,0.028262655
C3,15863.98326,1.558165445,0.366278686,2.24039829,0.866097785,0.039391422,0.840529687,1.662987873,0.025065151,0.73219557,0.511413469,0.732189871,0.159440517,0.037596921,7.335805913,1.10895348,1.057030734,0.151807302
C4,15853.00418,1.530290074,0.367813477,2.253170191,0.861474436,0.040901292,0.833993373,1.597965631,0.025755174,0.722948873,0.493677908,0.722943355,0.165985684,0.038632001,6.942918637,1.104716832,1.05789211,0.131394431
C5,15555.06853,1.401173869,0.351201017,2.159375411,0.838847588,0.02783659,0.8003976,1.363949271,0.01816267,0.677695176,0.437752669,0.677690251,0.199581684,0.027243443,5.720085468,1.083611152,1.041573408,0.04328654
C6,15483.73102,1.4711898,0.358002529,2.214502118,0.849624389,0.035734953,0.813093048,1.519584224,0.022975977,0.69924878,0.471468012,0.699243433,0.186873427,0.034463201,6.599618954,1.092954798,1.052627425,0.096069741
C7,14727.43646,1.423725983,0.346987394,2.177019504,0.839587868,0.031221341,0.793660802,1.460296085,0.019682534,0.679175735,0.456160216,0.679170467,0.206308761,0.029523142,6.346476999,1.082645311,1.045491831,0.068826245
C8,14486.55521,1.326297705,0.358706882,2.199502322,0.825106654,0.064087546,0.780294516,1.259114395,0.042263637,0.650213309,0.390957534,0.650208324,0.219672115,0.063394219,5.254045163,1.070803504,1.093867927,-0.003887596
C9,14082.01767,1.160868138,0.313478085,1.966788457,0.794178915,0.040609317,0.731472285,1.020920847,0.027940472,0.588357831,0.345135765,0.588353676,0.268502961,0.041909889,4.170898225,1.04128694,1.062871808,-0.108239061
C10,15017.61981,1.363151766,0.333094093,2.064170817,0.832000512,0.018648971,0.790029289,1.303754954,0.012682093,0.664001025,0.434016417,0.663996118,0.209949719,0.019022664,5.430990336,1.077175515,1.029944401,0.018349891
C11,13910.70275,1.162205878,0.305327484,1.948964592,0.793005557,0.037111869,0.725981656,1.036858097,0.025665494,0.586011114,0.353867614,0.586006892,0.273993534,0.038497393,4.272826389,1.039403878,1.05879185,-0.103714119
C12,14935.96646,1.351505203,0.332576329,2.075687207,0.829116244,0.017892224,0.783371893,1.294165613,0.012081598,0.658232487,0.428067729,0.65822764,0.2166034,0.018121943,5.404052911,1.073993779,1.029038976,0.012774459
C13,15083.73647,1.43325748,0.354318618,2.185707759,0.843945165,0.030919055,0.807081276,1.435550539,0.020276332,0.68789033,0.45331558,0.687885041,0.192888031,0.030413802,6.126641452,1.08816827,1.046857087,0.067275462
C14,14547.28767,1.327428841,0.320668507,2.024594675,0.823846873,0.013051242,0.773688313,1.275426113,0.009089976,0.647693745,0.427020598,0.647688933,0.226275999,0.013634567,5.364032858,1.06866498,1.022870234,0.000380813
C15,14919.70143,1.483876465,0.351881978,2.206305258,0.850386917,0.033338667,0.810768502,1.575811763,0.020664869,0.700773835,0.485527171,0.700768268,0.189210552,0.030996602,6.984398812,1.092931011,1.047606977,0.109719731
C16,15973.39181,1.542998544,0.370313945,2.269343841,0.863512144,0.042776312,0.83648764,1.624238357,0.026679284,0.727024289,0.498480956,0.727018742,0.163483137,0.040018152,7.089515148,1.106508654,1.059738695,0.1406025
C17,15763.8873,1.496190928,0.357783052,2.195929297,0.855302874,0.033143094,0.824345587,1.538594988,0.021157683,0.710605747,0.484047106,0.710600374,0.175631977,0.03173586,6.636434703,1.098857764,1.04795141,0.108693511
C18,14997.47677,1.498103275,0.349437216,2.163668955,0.854972719,0.034476035,0.82240792,1.556708098,0.022047893,0.709945438,0.49264951,0.70993978,0.177568392,0.033071098,6.768304253,1.098238381,1.050323864,0.112325095
C19,14342.90026,1.441096773,0.332448581,2.097269801,0.843387682,0.032237808,0.802057259,1.488956818,0.02054001,0.686775365,0.478914874,0.686769776,0.197919636,0.030809273,6.500670458,1.086741616,1.047481042,0.079190669
C20,14011.44507,1.281503159,0.310608563,1.971557729,0.81636351,0.018669667,0.764247496,1.190521013,0.012882874,0.632727021,0.411377973,0.632722234,0.235731279,0.019323797,4.926470855,1.062029249,1.031205446,-0.032147654
C21,14777.03265,1.44672501,0.343433457,2.149988221,0.844555507,0.034507592,0.80383569,1.491744005,0.022017287,0.689111013,0.471963249,0.689105548,0.196131171,0.033025153,6.494564639,1.087855109,1.050871717,0.082076338
C22,13731.9264,1.278579275,0.313585936,1.977447848,0.816020523,0.010739219,0.76455591,1.18569417,0.008457256,0.632041047,0.407273657,0.632036164,0.235414175,0.012685423,4.903968534,1.061870422,1.022180984,-0.034317456
C23,13815.7381,1.280660216,0.305257761,1.955084542,0.814758438,0.009344172,0.75761928,1.20519489,0.006751228,0.629516876,0.416004771,0.629512068,0.242358574,0.010126474,5.030722598,1.059655398,1.018484462,-0.028898152
