ID,DVI,EVI,GNDVI,GRVI,IPVI,LCI,MSAVI,MSRI,NDRE,NDVI,NGRVI,OSAVI,RVI,SAVI,SRI,TDVI,VREI,WDRVI
A1,15263.00851,1.458880285,0.352519069,2.063249275,0.84595037,0.016807312,0.809421269,2.206917534,0.01076187,0.69190074,0.495058933,0.691895288,0.19055684,0.016142096,4.947312627,1.089771645,1.036007433,0.104594517
A2,14386.41767,1.34061898,0.309447168,1.937643166,0.821716837,-0.013187296,0.764152715,2.091823316,-0.008501114,0.643433675,0.469358058,0.643428725,0.23582364,-0.012751857,4.254835077,1.065233256,0.994210259,0.035102808
A3,14706.42013,1.263409889,0.310595552,2.369125672,0.814724415,0.001137494,0.768355514,1.176640891,0.002853375,0.629448831,0.402778463,0.62944419,0.23161876,0.004279523,4.699349745,1.06180693,1.019179499,-0.045493563
A4,14502.7872,1.172887082,0.286945861,2.017441596,0.797870487,-0.006743691,0.742434117,1.037292768,-0.002182478,0.595740974,0.375560513,0.595736788,0.257540145,-0.003274097,5.031753715,1.045847855,1.007775778,-0.102785734
A5,14880.80003,1.328550747,0.340796546,2.113178236,0.822944516,0.032939056,0.775458731,1.735751807,0.020328212,0.645889031,0.428486411,0.645884158,0.224513625,0.030491455,4.220168165,1.068325218,1.055475133,0.014604625
A6,15631.20486,1.331790648,0.377308761,2.151141336,0.827691473,0.066447606,0.788576458,1.341189459,0.044157747,0.655382947,0.377383206,0.655378324,0.211399731,0.066235359,4.787702781,1.074151539,1.104982337,-0.00321725
A7,14131.57644,1.239078224,0.306960404,2.127459917,0.810262808,0.00182981,0.76149128,1.132776965,0.003452765,0.620525616,0.39276508,0.620520822,0.238479478,0.005178488,4.528603476,1.057586177,1.019389163,-0.061405483
A8,14269.79646,1.234480457,0.314060556,1.878847101,0.808082735,0.008564262,0.756086653,1.166046544,0.006687943,0.61616547,0.386486244,0.616160891,0.24388467,0.010031309,4.86083095,1.05505722,1.027886465,-0.058901731
A9,14655.15512,1.290716297,0.317692058,2.023092193,0.818089953,0.004983818,0.770902311,1.308458848,0.004285543,0.636179906,0.417295358,0.636175066,0.229071965,0.006427691,4.173159579,1.064398771,1.022627764,-0.020702752
A10,15221.56915,1.321840071,0.316071812,2.278054671,0.824571815,0.00335458,0.782021585,1.324868297,0.003698873,0.649143631,0.432612362,0.649138878,0.21795665,0.005547792,4.325625638,1.070791504,1.021398363,-0.004001713
A11,15223.12113,1.361702652,0.32010674,1.967121887,0.83152212,-0.006273905,0.79197381,1.442301365,-0.002297785,0.66304424,0.452709418,0.663039273,0.208006302,-0.003447059,5.235106588,1.077206739,1.00786611,0.023437794
A12,15374.85855,1.496281149,0.381805005,2.104476555,0.85176909,0.04695573,0.817005251,2.460113414,0.028486246,0.703538181,0.500080794,0.703532436,0.182972839,0.042728183,7.304467759,1.094961811,1.074676086,0.134832017
A13,14190.90257,1.160996437,0.273540394,2.201310383,0.795392528,-0.01377425,0.738149889,1.02593367,-0.006452509,0.590785055,0.382477802,0.590780817,0.261826939,-0.00967909,3.901680241,1.043396559,0.999497296,-0.109311306
A14,14514.19663,1.250997536,0.304894596,2.196038485,0.812590911,-0.007393816,0.765382191,1.150689819,-0.002643508,0.625181823,0.401485468,0.625177206,0.234591805,-0.003965645,3.696532277,1.059854771,1.006833756,-0.05407924
A15,15770.97924,1.457016411,0.343446795,2.227853625,0.847897357,0.010527885,0.815266572,1.819268535,0.007438097,0.695794715,0.488210824,0.695789475,0.184709157,0.011156601,4.093571403,1.092278711,1.027571244,0.090455184
A16,15078.04817,1.231653642,0.29675576,2.507935841,0.809561976,-0.002152241,0.761593835,1.106300807,0.000810749,0.619123952,0.396779483,0.619119635,0.238379473,0.001215727,4.557437594,1.057185021,1.012507224,-0.068616017
A17,14089.72972,1.223264572,0.311785371,2.969918942,0.80606079,0.004950589,0.752985085,1.143891763,0.004794804,0.61212158,0.382041794,0.612116922,0.246988416,0.007191532,4.260024185,1.053148879,1.025324745,-0.066336644
A18,15230.84646,1.366859671,0.335504887,2.155375849,0.832660529,0.008793946,0.793762543,1.402013538,0.006810725,0.665321058,0.439317038,0.665316081,0.206211775,0.010215535,6.424167118,1.078302507,1.026059047,0.025286712
A19,14744.30845,1.198991827,0.363272476,1.76814994,0.804777784,0.057006399,0.75662465,1.039017503,0.0410434,0.609555568,0.313972233,0.609551301,0.243353028,0.06156374,4.257761557,1.053182905,1.099110578,-0.093486834
A20,15126.9946,1.228228358,0.369424652,2.157915682,0.810299903,0.066289628,0.765032027,1.075930684,0.047735389,0.620599806,0.323266203,0.620595467,0.234941606,0.071601486,3.306378341,1.058400708,1.115404732,-0.075722572
A21,15720.94665,1.370357189,0.411498935,2.239806067,0.836075107,0.083212623,0.802881354,1.279025791,0.056769078,0.672150214,0.357554973,0.67214534,0.197093026,0.085151883,4.530931648,1.082424169,1.136469613,0.014987355
A22,16691.20542,1.594437479,0.467557435,2.048500122,0.873909737,0.100986603,0.8544898,1.682559382,0.065182729,0.747819474,0.427612744,0.747813785,0.145493273,0.0977722,3.616916642,1.116772782,1.154842548,0.170418648
A23,14579.62488,1.136917969,0.356300968,2.845627693,0.792138093,0.072082331,0.734834386,0.968618949,0.051543167,0.584276186,0.288047911,0.584272214,0.265141554,0.077313162,3.943043552,1.040714421,1.120726994,-0.128964111
A24,13468.02149,1.058019831,0.245561678,1.955204329,0.774912315,-0.029635802,0.704232744,0.899557499,-0.016641884,0.549824631,0.354565613,0.549820667,0.295741453,-0.024963049,6.65736077,1.023472527,0.979688688,-0.169727746
A25,14169.47093,1.181288772,0.35575012,2.003354062,0.801273222,0.044078995,0.750938274,1.018570527,0.03191192,0.602546444,0.312578324,0.602542091,0.249038485,0.047866724,6.497698121,1.049796618,1.077218332,-0.103775131
A26,14985.57156,1.266164839,0.369411212,2.149382392,0.817212546,0.039176724,0.775209488,1.128714869,0.028449225,0.634425091,0.344103422,0.634420563,0.22476512,0.042672822,4.472443043,1.064850329,1.070395236,-0.051699223
A27,15042.56732,1.211213872,0.334884201,2.017986042,0.80685999,0.032005692,0.759395936,1.057849264,0.023396516,0.61371998,0.35050516,0.613715774,0.240577415,0.035093949,4.601008072,1.055062001,1.057478959,-0.085305927
A28,16888.34771,1.511551746,0.463227575,2.19854243,0.860318684,0.130842033,0.836529133,1.51875009,0.085707865,0.720637368,0.386769729,0.720632171,0.163442036,0.128559541,4.837683811,1.104570275,1.202323124,0.111004061
A29,13668.23773,1.130716385,0.284608129,2.195066318,0.788214886,0.003810976,0.723909735,1.013517634,0.003520634,0.576429772,0.358271754,0.576425526,0.27606556,0.005280388,3.709405303,1.035912298,1.019962684,-0.123045848
