ID,DVI,EVI,GNDVI,GRVI,IPVI,LCI,MSAVI,MSRI,NDRE,NDVI,NGRVI,OSAVI,RVI,SAVI,SRI,TDVI,VREI,WDRVI
A18,15823.63769,1.288013343,0.335045612,2.15610055,0.819869011,-0.00271147,0.776920212,1.188077482,0.000456613,0.639738022,0.390915842,0.639733673,0.223060114,0.000684581,5.339774679,1.066832938,1.012036899,-0.032756875
A19,16069.21063,1.342998394,0.35873427,2.30739609,0.829608226,0.015107599,0.790944181,1.277180992,0.011459212,0.659216453,0.397723179,0.659211912,0.209030733,0.017188253,4.945200919,1.075845671,1.035878102,0.003567638
A20,16054.56953,1.298341787,0.327412738,2.103963885,0.82178804,-0.005865174,0.779567711,1.199794486,-0.001661289,0.643576079,0.40403108,0.643571739,0.220409333,-0.002492219,4.860608282,1.068594844,1.006748873,-0.02657993
A21,15847.71383,1.283137543,0.327801229,2.117757785,0.819026992,-0.01257195,0.775719107,1.179753054,-0.005673823,0.638053985,0.39511246,0.638049672,0.224266529,-0.008510938,4.630036461,1.066056698,0.998996711,-0.036075013
A22,16604.53027,1.248084346,0.290000862,1.940488035,0.812632977,-0.031585026,0.766281641,1.129092432,-0.017358787,0.625265955,0.412204514,0.625262007,0.233700168,-0.026038154,4.615012376,1.060085689,0.975144385,-0.058382314
A23,15245.55263,1.238887328,0.318768315,2.081831054,0.810467875,-0.011329077,0.761834868,1.122284278,-0.005013379,0.62093575,0.380055434,0.620931488,0.238139458,-0.00752031,4.400322442,1.057802829,1.000918594,-0.062816652
A24,14831.83902,1.206415026,0.314343934,2.03791814,0.80447234,-0.001677061,0.752861038,1.075402348,0.001027744,0.60894468,0.367585042,0.608940461,0.247116542,0.001541248,4.861702992,1.052173587,1.013036803,-0.08332525
A25,15870.89687,1.275535733,0.320382,2.105735037,0.817324896,-0.001064593,0.772727797,1.175762289,0.001511679,0.634649791,0.397874071,0.634645504,0.227261104,0.002267127,4.683625439,1.064356357,1.015295061,-0.039683501
A26,15600.62754,1.254533331,0.321520567,2.073691466,0.813712481,-0.014361393,0.767657593,1.139990552,-0.006863334,0.627424962,0.3866524,0.627420706,0.232312437,-0.010295201,5.120577977,1.061049457,0.99656273,-0.053958859
A27,15033.94796,1.318150103,0.350430782,2.238517874,0.825219446,0.005776314,0.784607424,1.234521685,0.005838268,0.650438892,0.392580218,0.650434147,0.215369259,0.008756907,4.717153991,1.071781478,1.023996659,-0.013016853
A28,16525.03836,1.264748758,0.305163109,1.997629482,0.815858188,-0.028822044,0.771339715,1.149922599,-0.015693754,0.631716377,0.407082802,0.631712339,0.228635991,-0.023540613,4.304981968,1.063166814,0.97778824,-0.048446319
A29,14797.80227,1.193315442,0.309178092,2.000100698,0.802163453,-0.01827082,0.749618239,1.055152664,-0.009532905,0.604326907,0.366019587,0.604322733,0.250364825,-0.014299503,7.497904296,1.050052004,0.990505446,-0.091934507
A30,16606.05259,1.56714477,0.470769644,3.030968048,0.868298498,0.09411343,0.845284158,1.682526499,0.060303639,0.736596996,0.414181074,0.736591521,0.154694666,0.090453832,4.794507516,1.111324624,1.143381903,0.156396864
A31,14486.60573,1.264489647,0.340009303,2.18897411,0.815095888,0.003858112,0.768804287,1.160870972,0.004907511,0.630191777,0.373678134,0.63018712,0.231177332,0.00736074,4.395427919,1.062144781,1.023285402,-0.046243231
A32,15145.28138,1.21234974,0.301646385,1.968933311,0.806011503,-0.013422087,0.756174639,1.077663592,-0.006273946,0.612023007,0.383037094,0.612018856,0.243801266,-0.009411113,4.123497481,1.053834055,0.997424912,-0.080933482
A33,13876.74413,1.151316713,0.302559221,1.988793763,0.793598159,-0.020862085,0.735025067,1.007956348,-0.010690931,0.587196319,0.349625974,0.587192069,0.264951497,-0.016036613,4.655347339,1.041632759,0.990768725,-0.115806288
A34,15263.65369,1.241636104,0.322767451,2.096738752,0.810858215,-0.014499157,0.762375893,1.129296031,-0.006963621,0.621716429,0.37828614,0.621712147,0.237593815,-0.01044564,4.970389134,1.058152851,0.997056689,-0.060554932
A35,16786.93702,1.305617733,0.318432273,2.063499467,0.823380399,-0.009045552,0.782498982,1.206911161,-0.003665685,0.646760798,0.41595182,0.646756618,0.217480526,-0.005498748,4.2056642,1.070206799,1.002281047,-0.022756073
A36,13885.13387,1.174830924,0.307769366,2.003856935,0.798620833,-0.004927492,0.744173124,1.031635388,-0.000491804,0.597241666,0.356959531,0.597237275,0.255809148,-0.000738146,4.544320597,1.046691064,1.011344994,-0.103048348
A37,14898.21543,1.231234879,0.321613052,2.069966255,0.809238239,-0.014228032,0.760560782,1.108532457,-0.00691112,0.618476478,0.374172201,0.618472116,0.239415224,-0.010366892,4.479253611,1.056762913,0.996301023,-0.068161031
A38,15628.98258,1.220369028,0.304154207,1.991332357,0.807159785,-0.017361319,0.757085121,1.093670737,-0.008907743,0.61431957,0.385048866,0.614315506,0.24289349,-0.013361753,4.525271963,1.054741281,0.992109071,-0.074889636
A39,15925.26287,1.226022721,0.291802665,1.949951833,0.808240409,-0.026879237,0.759007144,1.1029441,-0.014579171,0.616480818,0.399377659,0.616476787,0.240969456,-0.021868811,5.062976763,1.05581365,0.981382111,-0.071230915
A40,14594.57297,1.309559018,0.359409387,2.279205907,0.823480995,0.023712629,0.781491885,1.222274155,0.017002432,0.64696199,0.379046409,0.646957142,0.218492941,0.025502887,4.17220403,1.070043671,1.04744556,-0.018179421
A41,14835.97077,1.169687159,0.298818888,1.957486481,0.797696263,-0.027587296,0.74269781,1.02410316,-0.015196279,0.595392526,0.363073255,0.595388493,0.257277166,-0.022794454,4.581676031,1.045810904,0.979429608,-0.106410274
A42,16235.93002,1.244648543,0.306034452,1.995643644,0.81213358,-0.028807768,0.765689797,1.120647058,-0.015811185,0.62426716,0.395463344,0.624263152,0.234288135,-0.023716746,4.831146188,1.059655443,0.977119732,-0.06113218
A43,15545.4077,1.270761703,0.330694974,2.148217897,0.816359855,0.007964976,0.770946244,1.169104727,0.006826154,0.63271971,0.385955788,0.632715362,0.229038016,0.010238742,4.497825948,1.06338452,1.025838252,-0.042554863
A44,15377.51785,1.232620513,0.311149001,1.99829675,0.809907978,-0.010722182,0.762232129,1.102700698,-0.00487355,0.619815956,0.385002262,0.619811763,0.237742647,-0.007310519,4.690426236,1.057543628,0.998798002,-0.068798343
A45,16285.78556,1.260842803,0.296622636,1.968796886,0.815137612,-0.02936153,0.770227034,1.144190874,-0.015716767,0.630275225,0.412442271,0.630271138,0.229746601,-0.023575167,4.571537284,1.062484962,0.978915282,-0.05091991
A46,15563.30975,1.24133205,0.314289044,2.031081735,0.811382025,-0.028323025,0.764160746,1.117540349,-0.015531423,0.622764051,0.386136745,0.622759881,0.235816568,-0.023297116,4.66637391,1.058867076,0.977919507,-0.062848752
A47,15302.20833,1.254670448,0.31071602,2.022248344,0.813824381,-0.01509253,0.767963041,1.137811923,-0.007364628,0.627648762,0.396795409,0.627644433,0.232007653,-0.011047116,4.712365207,1.061185424,0.9951286,-0.054231297
A48,16076.71377,1.26174965,0.309330903,2.026685733,0.815151025,-0.016985163,0.769962597,1.147821274,-0.008393188,0.630302051,0.4012315,0.6302979,0.230020235,-0.01258993,4.434860781,1.062432862,0.993259572,-0.049842302
A49,16006.39262,1.22112484,0.304203121,1.981474583,0.807791847,-0.026876549,0.759235559,1.087753504,-0.014910447,0.615583694,0.384823732,0.615579743,0.240743448,-0.022365639,4.845469531,1.055587883,0.978271878,-0.075897358
A50,16716.11432,1.291125208,0.313214159,2.026594501,0.820898332,-0.015886933,0.779148807,1.182044051,-0.00784671,0.641796664,0.412947553,0.641792552,0.220836116,-0.011770176,4.274037578,1.067955704,0.992727472,-0.032607822
B1,16036.28812,1.308295169,0.340417602,2.217378309,0.823330985,0.004966146,0.78153468,1.222968208,0.005506156,0.64666197,0.395755388,0.646657579,0.218442199,0.00825876,5.078447569,1.069960487,1.024340457,-0.018973486
B2,15226.84129,1.214965236,0.311942164,2.042162761,0.806259479,-0.010348427,0.7558398,1.083680249,-0.003963578,0.612518959,0.372895992,0.612514815,0.244136901,-0.005945638,4.427842768,1.053922247,1.003484026,-0.078700275
B3,15427.877,1.225319616,0.320125356,2.071687673,0.808193377,0.001849267,0.758596811,1.096702474,0.003205027,0.616386754,0.371024657,0.61638262,0.241386267,0.004807154,4.481687306,1.055713622,1.017318419,-0.072411669
B4,15314.19402,1.175784184,0.301396961,1.991443928,0.798618259,-0.013686912,0.743141718,1.033070108,-0.00627563,0.597236518,0.362346456,0.597232599,0.256828738,-0.009413672,4.212538469,1.046494499,0.99884706,-0.102290827
B5,15800.90501,1.217739858,0.30565962,2.004762547,0.807034531,-0.017321506,0.757739971,1.084654028,-0.008568671,0.614069062,0.38080585,0.614065057,0.242242671,-0.012853155,4.425124397,1.054801516,0.99309511,-0.077654671
B6,14610.7256,1.197181982,0.31455826,2.05915851,0.802636107,0.011420633,0.749166971,1.060611241,0.009716206,0.605272213,0.360351586,0.605267975,0.250814107,0.014573705,4.327964059,1.050270858,1.032808822,-0.089202723
B7,14791.87316,1.193440734,0.298758007,1.97038587,0.802181881,-0.0043041,0.748904349,1.051084077,-0.00044511,0.604363762,0.373661598,0.604359621,0.251078119,-0.000667981,4.274396505,1.049937108,1.009487964,-0.092401638
B8,15566.17049,1.169145906,0.274055626,1.875462026,0.797549878,-0.027274718,0.742096675,1.023194257,-0.014625254,0.595099757,0.384681721,0.59509593,0.257877258,-0.021937941,4.167926697,1.04560277,0.98177679,-0.10674346
B9,16442.24829,1.287711666,0.332865758,2.157253502,0.819885774,0.00157296,0.776985922,1.184942371,0.00338076,0.639771548,0.391796996,0.639767366,0.222989636,0.005070741,4.879062686,1.066862106,1.019027284,-0.033319175
B10,16121.43938,1.246015843,0.305904195,2.015526163,0.812160577,-0.020260708,0.765108965,1.125213887,-0.010148859,0.624321154,0.395423835,0.624317098,0.234874262,-0.015223422,4.60850542,1.059551377,0.990746509,-0.059655655
B11,14717.46154,1.183497882,0.312261454,2.044212419,0.800028123,0.006105674,0.745415438,1.045014451,0.005924233,0.600056245,0.356174517,0.600052111,0.254552021,0.008885857,4.268941457,1.047845997,1.023939573,-0.097269289
B12,14945.208,1.182485771,0.29929957,1.97313904,0.800292008,-0.009332011,0.746938468,1.037609124,-0.003375739,0.600584016,0.367880879,0.600579957,0.253026781,-0.005063895,4.220875222,1.048330714,1.004473295,-0.09922523
B13,15684.1527,1.17647303,0.281220608,1.866580768,0.799609412,-0.022814684,0.746694905,1.02181068,-0.011927692,0.599218823,0.382022827,0.599215012,0.253284226,-0.017891571,4.131619731,1.047859949,0.984552337,-0.104498156
B14,16258.72951,1.296444089,0.320389116,2.083708742,0.821579125,0.003900154,0.77948031,1.194332895,0.004636737,0.643158249,0.408401778,0.643153979,0.220496157,0.006954691,4.913053359,1.068450226,1.020515615,-0.028291561
B15,15829.82483,1.240874618,0.298181309,1.981328898,0.8112963,-0.020420826,0.764100078,1.1172056,-0.010028369,0.6225926,0.399731247,0.622588463,0.235871295,-0.015042726,4.570667836,1.058799536,0.991399771,-0.063082206
B16,15288.57183,1.20384722,0.302236348,2.002379343,0.804175644,-0.003545662,0.752484958,1.068293513,9.47351E-05,0.608351289,0.376127486,0.608347213,0.247493331,0.000141745,4.360145037,1.051922219,1.011992268,-0.085659411
B17,14877.97704,1.126890555,0.272147129,1.838525872,0.789815586,-0.040356995,0.730887608,0.963900518,-0.022605627,0.579631171,0.364891598,0.579627402,0.269094954,-0.033908301,3.903771845,1.038411739,0.964668856,-0.13340161
B18,15342.24956,1.147732108,0.286448346,1.897269824,0.79380906,-0.027515805,0.736973345,0.98982316,-0.014895216,0.58761812,0.362358111,0.587614361,0.263006046,-0.022342828,4.010587474,1.042191855,0.979746614,-0.120904616
B19,15138.91241,1.186971899,0.300889914,1.975467487,0.80094918,-0.010109858,0.747324486,1.044958149,-0.004396802,0.60189836,0.369214538,0.601894363,0.252654175,-0.006595407,4.255748964,1.048825106,1.000900429,-0.096057418
B20,15105.134,1.12620324,0.277016783,1.850016774,0.789800124,-0.024375701,0.731025391,0.961443775,-0.013302101,0.579600248,0.360274866,0.579596547,0.268954373,-0.019953158,3.889574914,1.038435852,0.981895435,-0.134193764
B21,15739.49215,1.240953977,0.306946475,2.012315954,0.811107284,-0.00100171,0.762688225,1.115688632,0.001452635,0.622214569,0.39122491,0.622210455,0.237296133,0.002178619,4.557741299,1.058401966,1.013356311,-0.062979782
B22,14869.51295,1.135678612,0.276844458,1.859369571,0.791364347,-0.022546063,0.732693747,0.975681002,-0.011880195,0.582728694,0.365091591,0.582724881,0.267286078,-0.017820363,3.954553688,1.039769411,0.985951958,-0.127872915
B23,16061.64238,1.25533381,0.308145096,2.034020947,0.813728875,-0.010726538,0.767211366,1.141361054,-0.004392828,0.627457751,0.398437041,0.627453626,0.232761695,-0.006589495,4.689115708,1.060969588,1.002546132,-0.053232584
B24,15790.17399,1.235573392,0.303764764,1.997860345,0.81053611,-0.016785265,0.763491442,1.106454273,-0.007957849,0.62107222,0.391891363,0.621068124,0.236487434,-0.011936941,4.513768171,1.058196147,0.994732349,-0.067087631
B25,14894.60602,1.117458948,0.276095669,1.854798798,0.787694925,-0.030436172,0.726588258,0.954914347,-0.016839171,0.57538985,0.356310571,0.575386133,0.273384089,-0.025258727,3.873947574,1.036192751,0.975869087,-0.138323581
B26,15493.2268,1.232464437,0.319407033,2.087669448,0.809602958,0.004074431,0.760907927,1.105526939,0.005376232,0.619205916,0.37426567,0.619201748,0.239070387,0.008063864,4.517896432,1.057080888,1.024038525,-0.068177597
B27,15440.39555,1.150057665,0.280799173,1.874721485,0.79406528,-0.02719695,0.736763425,0.994530919,-0.014903319,0.588130559,0.369083349,0.588126839,0.263207571,-0.022354958,4.034903151,1.042314513,0.979331405,-0.119049057
B28,15561.21366,1.170146562,0.299572498,1.980845993,0.797377701,-0.019026372,0.741098725,1.029555453,-0.010249226,0.594755402,0.362082791,0.594751573,0.258882895,-0.01537395,4.208617653,1.045278991,0.989263826,-0.105023612
B29,15757.73605,1.22632453,0.314512383,2.055565677,0.80831919,-0.01011276,0.758876674,1.100579509,-0.00423572,0.61663838,0.377080953,0.616634332,0.241104077,-0.006353812,4.506137068,1.055843842,1.002304636,-0.071401965
B30,15126.94443,1.182000996,0.307206235,2.011270667,0.800119349,-0.008268775,0.746322179,1.037369403,-0.002931209,0.600238698,0.359874737,0.600234691,0.253659934,-0.004397097,4.220775907,1.048095768,1.004984152,-0.099383422
B31,16710.1097,1.258147689,0.296170506,1.962361927,0.814640488,-0.029205918,0.769593748,1.14070812,-0.015711386,0.629280977,0.411483675,0.629277027,0.230381385,-0.023567064,4.675469858,1.062037547,0.978267696,-0.052560213
B32,15425.96854,1.15488303,0.277302684,1.86375724,0.79519316,-0.018908561,0.739063729,0.997801142,-0.009549267,0.590386321,0.374188075,0.590382565,0.260907531,-0.014323987,4.040370542,1.043500441,0.990233994,-0.116739229
B33,15036.41071,1.18477555,0.307799875,2.013376389,0.800703885,-0.001438359,0.747344771,1.039705401,0.001372053,0.601407771,0.360574466,0.601403732,0.25264012,0.002057716,4.226757414,1.048675594,1.013910178,-0.097910142
B34,15381.18743,1.232973946,0.304305449,2.00821591,0.80990622,-0.005826189,0.761885944,1.103811263,-0.000810219,0.619812441,0.389324971,0.619808232,0.238077323,-0.001215707,4.504820945,1.057478178,1.011189905,-0.068450578
B35,15779.9273,1.220373732,0.2914596,1.963661415,0.807312953,-0.019257428,0.757866281,1.09266074,-0.009381981,0.614625904,0.395226809,0.614621845,0.242125571,-0.014073181,4.472439292,1.054993273,0.993668658,-0.075194559
B36,15341.89033,1.228163916,0.308002519,2.023301469,0.808849152,-0.008286532,0.759892474,1.098755017,-0.002508257,0.617698304,0.383442887,0.617694099,0.240077367,-0.003762711,4.485581011,1.05639775,1.007140217,-0.071016048
B37,14816.1997,1.124633747,0.279125658,1.868353339,0.789328609,-0.020820779,0.729786454,0.960936328,-0.010825012,0.578657218,0.356673534,0.578653444,0.270192793,-0.016237601,3.891038147,1.037883747,0.987727078,-0.134728018
B38,14740.8678,1.177431918,0.301422772,1.987748948,0.799241649,-0.007720675,0.744943481,1.031215995,-0.002273368,0.598483298,0.362633697,0.598479222,0.255025934,-0.003410361,4.193533851,1.047259496,1.00721771,-0.102161786
B39,15618.67035,1.17043859,0.286873283,1.901774592,0.798389228,-0.024671809,0.744827049,1.016441061,-0.012866924,0.596778458,0.373629487,0.596774653,0.255150605,-0.019300436,4.11600813,1.046699691,0.984290401,-0.107761173
B40,14929.00171,1.152208538,0.292449601,1.930943789,0.794502414,-0.022841007,0.737608245,0.996986934,-0.01159636,0.589004828,0.358651405,0.589000931,0.262369432,-0.017394655,4.044026722,1.042760258,0.987742597,-0.117791069
B41,15934.1524,1.30494222,0.34996825,2.255994185,0.822874324,0.027187969,0.780918382,1.211787438,0.019233513,0.645748647,0.384005395,0.645744239,0.219063486,0.02884952,5.006867038,1.06955456,1.052677879,-0.021957373
B42,15029.09337,1.119233675,0.270843431,1.830778068,0.788310391,-0.028578005,0.728624386,0.95588661,-0.015866055,0.576620782,0.3625793,0.576617085,0.271365748,-0.023799064,3.875610522,1.036988667,0.977607515,-0.137762006
B43,15065.32655,1.1180682,0.251104471,1.763186453,0.788093289,-0.04057417,0.728079594,0.953407551,-0.022832171,0.576186578,0.379580118,0.576182895,0.271890787,-0.034248131,3.862121564,1.036749538,0.964638319,-0.13860564
B44,17413.60288,1.556476684,0.45866801,2.901298204,0.867372128,0.101597604,0.845363456,1.620860676,0.065210207,0.734744255,0.417769969,0.734739021,0.154606666,0.097813589,7.011980918,1.110792586,1.154356028,0.1447368
B45,15651.03544,1.234085417,0.304916683,2.002050489,0.810309006,-0.011424931,0.763081592,1.102414511,-0.004344584,0.620618011,0.389198178,0.620613899,0.236888034,-0.006517118,4.490162343,1.057975658,1.002622106,-0.068326045
B46,15116.17175,1.17415372,0.30509343,2.003483795,0.798288335,-0.002598258,0.742798472,1.031881871,-0.00019934,0.59657667,0.358409949,0.596572741,0.257181431,-0.000299268,4.209779292,1.046207228,1.008575007,-0.103108247
B47,15223.71622,1.113313538,0.271756179,1.825776589,0.787009283,-0.031797821,0.725518778,0.947366627,-0.018174235,0.574018565,0.358543432,0.574014977,0.274455586,-0.027261239,3.836336756,1.035548268,0.971299573,-0.141293338
B48,15448.68938,1.143753796,0.279962739,1.874934135,0.79292497,-0.029879442,0.735340137,0.986311112,-0.016180617,0.58584994,0.366453122,0.585846215,0.264641298,-0.024270952,3.99995012,1.04129432,0.978320458,-0.122945826
B49,15088.35127,1.14049042,0.264723939,1.807457919,0.792696361,-0.037982226,0.736062008,0.977957466,-0.021051626,0.585392721,0.378505622,0.585388944,0.263911889,-0.031577316,3.954072352,1.041300446,0.967495916,-0.12595911
B50,16529.27622,1.333698357,0.362206675,2.28135811,0.828561873,0.028231366,0.790345108,1.244724118,0.019473238,0.657123745,0.388505573,0.65711939,0.209634656,0.029209203,5.131830171,1.075084878,1.050691783,-0.005160676
C1,10829.17129,1.022912176,0.251673688,1.874984223,0.762777115,-0.018764939,0.671781124,0.92635113,-0.01360335,0.52555423,0.334121317,0.525549767,0.328190283,-0.020405234,4.022045642,1.009077034,0.986353556,-0.17561154
C2,11696.60738,1.066522532,0.257430995,1.842466909,0.774984177,-0.01600133,0.700544922,0.940411633,-0.008397623,0.549968354,0.34899522,0.549963817,0.299422018,-0.012596883,3.983718866,1.02274724,0.998444907,-0.15970088
C3,12087.59684,1.100779967,0.277089074,1.936897694,0.781373167,0.001544408,0.710687281,1.006898791,0.002549475,0.562746333,0.350273608,0.562741769,0.289284291,0.003823564,4.398158945,1.028856494,1.02055379,-0.137428448
C4,12495.26178,1.126608627,0.274805334,1.914637067,0.787238228,-0.012505248,0.7214888,1.00433987,-0.006343905,0.574476455,0.363856304,0.574471875,0.278489392,-0.00951626,4.19765955,1.034804791,1.001305956,-0.125531943
C5,9915.712614,0.890388585,0.217501217,1.690913859,0.737737483,-0.055505218,0.632621777,0.732122342,-0.035889561,0.475474967,0.293776762,0.475470971,0.367354358,-0.053834058,3.106378512,0.985222992,0.942812109,-0.258406485
C6,12515.7986,1.070609805,0.274365787,1.872685546,0.778344022,-0.003355823,0.711425462,0.903323302,0.001718268,0.556688044,0.331827905,0.556683811,0.288544843,0.002576787,3.68438282,1.027152491,1.018895022,-0.165224268
C7,10258.96633,0.942878652,0.236932673,1.803564,0.746469658,-0.026027907,0.642573491,0.819254906,-0.018498001,0.492939317,0.30429724,0.492935125,0.357396379,-0.027747143,3.535754006,0.992785765,0.977088442,-0.222785128
C8,12305.36866,1.054388401,0.264830808,1.810807784,0.775478841,-0.011882272,0.707399989,0.878005295,-0.003751004,0.550957683,0.333006615,0.55095348,0.292567313,-0.005626972,3.562319679,1.024520984,1.006232472,-0.175838309
C9,8882.570706,0.779073448,0.185525926,1.579183426,0.712761521,-0.054437452,0.583118088,0.620609805,-0.037075602,0.425523042,0.26536477,0.425519478,0.416845868,-0.055613048,2.711787231,0.959248602,0.939733176,-0.317059141
C10,12912.09074,1.127967735,0.289022782,1.91368057,0.790185983,0.005001151,0.731584097,0.963481156,0.007110993,0.580371966,0.347961876,0.580367519,0.268388384,0.010665777,3.899831906,1.038801235,1.028389821,-0.133304276
C11,8750.489118,0.766051063,0.191773824,1.599137648,0.709579823,-0.058581953,0.576276112,0.609287377,-0.039984078,0.419159646,0.252218967,0.419156105,0.423687591,-0.059975725,2.676784746,0.955835605,0.934800444,-0.323374009
C12,10123.02154,0.972871549,0.235218046,1.803044246,0.752287706,-0.025449361,0.651855924,0.864005631,-0.017960686,0.504575412,0.3230534,0.504570922,0.348110591,-0.026941253,3.754205978,0.998374643,0.979456759,-0.204318078
C13,9849.885537,0.938576475,0.235253236,1.789817014,0.745995427,-0.024809663,0.643283164,0.809635875,-0.017273603,0.491990854,0.303596992,0.491986471,0.3566846,-0.025910646,3.481174446,0.992620214,0.980596137,-0.226209628
C14,10155.41998,0.894759439,0.212228913,1.700059463,0.736604108,-0.049132956,0.625250651,0.759434861,-0.033347728,0.473208216,0.302204288,0.473204354,0.374723131,-0.050021349,3.281422441,0.982990011,0.947928774,-0.250650095
C15,10449.85516,0.92497907,0.224413198,1.723729673,0.744064072,-0.038347111,0.64181121,0.781763625,-0.025894771,0.488128145,0.306658608,0.488124159,0.358159302,-0.038842051,3.331885648,0.991106968,0.960848275,-0.236493242
C16,8803.321776,0.776204046,0.183181153,1.579278459,0.711585437,-0.062756416,0.579094863,0.620765094,-0.04267877,0.423170873,0.265879407,0.423167295,0.420870698,-0.064017705,2.721102852,0.957688519,0.930200843,-0.317537853
C17,11042.94557,1.015044741,0.246356863,1.821973971,0.763115142,-0.029939754,0.676793273,0.883360153,-0.019345614,0.526230285,0.333207284,0.5262259,0.323175263,-0.029018539,3.72922339,1.010341794,0.975879898,-0.186173993
C18,9360.917052,0.815352303,0.203095177,1.6464948,0.720570847,-0.058790954,0.597864532,0.65949061,-0.039382685,0.441141694,0.267635883,0.441138019,0.402104113,-0.059073689,2.85678835,0.96721749,0.936608893,-0.297180149
C19,8944.502729,0.793561251,0.19373425,1.61357283,0.715587454,-0.057042812,0.587682261,0.638539122,-0.038176757,0.431174908,0.265097954,0.431171197,0.412285917,-0.057264909,2.785870483,0.961981192,0.94052604,-0.308460919
C20,12039.74389,1.055389793,0.271725372,1.856006471,0.775312252,-0.013783958,0.706230322,0.883458637,-0.004476944,0.550624504,0.32642936,0.550620164,0.293740544,-0.006715981,3.596544914,1.024171738,1.007149261,-0.174251573
