ID,DVI,EVI,GNDVI,GRVI,IPVI,LCI,MSAVI,MSRI,NDRE,NDVI,NGRVI,OSAVI,RVI,SAVI,SRI,TDVI,VREI,WDRVI
B37,17447.12875,1.340159588,0.326885108,2.053710621,0.830770726,0.006379906,0.795406374,1.232514853,0.005437287,0.661541452,0.424979625,0.661537326,0.204570164,0.008155671,5.017765832,1.077549597,1.016862857,-0.004917656
B38,18856.498,1.504192445,0.380892558,2.351858763,0.859175997,0.050491033,0.835146996,1.502971415,0.031857046,0.718351993,0.463796138,0.718347485,0.164833566,0.047784831,6.337313704,1.103570962,1.073032254,0.105483776
B39,18243.46518,1.410133107,0.344385467,2.148259112,0.843110867,0.022152662,0.812989488,1.340556934,0.014939483,0.686221733,0.445963648,0.686217487,0.186997543,0.0224088,5.524251929,1.088926443,1.036858952,0.041135839
B40,17549.69187,1.413692847,0.340714153,2.137845223,0.843555757,0.004853061,0.813358483,1.35181028,0.00450478,0.687111514,0.451880359,0.687107079,0.186620621,0.006756904,5.593963667,1.08927695,1.0158374,0.044319141
B41,17825.13572,1.504363502,0.402619267,2.495525952,0.859165438,0.065390378,0.835055938,1.503262799,0.041778709,0.718330875,0.442037623,0.718326065,0.16492331,0.06266701,6.336826481,1.103544395,1.096895991,0.105720526
B42,17604.01179,1.375106345,0.326909814,2.051030767,0.836894607,0.004557962,0.804067936,1.287532136,0.004093701,0.673789215,0.444232158,0.673784977,0.195912727,0.006140329,5.278705117,1.083181113,1.013771263,0.018247159
B43,17886.101,1.407136059,0.336287226,2.097130368,0.84241938,0.003256748,0.811687934,1.339436766,0.003161611,0.684838759,0.453013748,0.684834452,0.188292872,0.004742224,5.528349166,1.088220489,1.011586147,0.039772276
B44,19303.05801,1.666969436,0.461478311,2.86760951,0.885881485,0.092529188,0.870500941,1.826936465,0.056996724,0.77176297,0.480617017,0.771757859,0.129477568,0.085493828,8.087523084,1.127565912,1.128799709,0.222259201
B45,19542.46275,1.543656267,0.38849702,2.408700115,0.865736849,0.047309462,0.843949965,1.578991282,0.029853883,0.731473697,0.478770796,0.731469184,0.15601855,0.044780132,6.742931863,1.109495957,1.069535632,0.133400867
B46,17715.93869,1.437674684,0.344005434,2.168215828,0.847399745,-0.000704493,0.818155638,1.400111916,0.000807805,0.694799489,0.462421342,0.694795005,0.181833214,0.00121153,5.855469147,1.092668684,1.007697567,0.061713435
B47,15990.19415,1.259052969,0.288440151,1.879227389,0.815776127,-0.030857538,0.772888074,1.12219882,-0.017079696,0.631552254,0.418774957,0.631548157,0.227081409,-0.025619392,4.538428852,1.063463646,0.971941909,-0.055618422
B48,17152.82509,1.333030211,0.299334998,1.935095705,0.829331769,-0.029637367,0.793067372,1.225796773,-0.016111026,0.658663538,0.446846768,0.658659371,0.206907984,-0.024166424,4.997504078,1.076157121,0.973866902,-0.008874006
B49,17174.10508,1.373350348,0.334690963,2.095552977,0.836552285,0.005928112,0.803515498,1.285523862,0.00520196,0.67310457,0.435909587,0.673100218,0.196446111,0.007802657,5.270851851,1.082854745,1.017065262,0.017227665
B50,17757.43877,1.50789227,0.395514984,2.411306444,0.859954448,0.05573477,0.836391686,1.502495363,0.035311881,0.719908896,0.451917845,0.719904078,0.163585278,0.052966962,6.313733852,1.104322344,1.080331789,0.107218777
C1,16287.66437,1.335572862,0.32971404,2.08313184,0.829920858,0.025186767,0.794133789,1.226112496,0.01805037,0.659841716,0.418807899,0.659837282,0.2058493,0.027074928,4.989076465,1.076750385,1.046515925,-0.007784197
C2,12494.94955,1.0028933,0.216950633,1.678065878,0.762489705,-0.05000822,0.680336398,0.849360593,-0.03193837,0.52497941,0.354073299,0.524975704,0.319635161,-0.047907163,3.536822509,1.010684444,0.945354554,-0.197992524
C3,11949.96564,0.988655751,0.22414675,1.751401712,0.757727821,-0.049818818,0.668563874,0.858189894,-0.032812772,0.515455642,0.340820296,0.51545184,0.331415857,-0.049218816,3.649867566,1.005210481,0.946016766,-0.200634176
C4,12496.12951,1.035555233,0.237119711,1.800835195,0.767371057,-0.037213478,0.685646142,0.91874489,-0.024562964,0.534742114,0.35406591,0.534738213,0.314318798,-0.036844267,3.918177735,1.014820037,0.961893354,-0.17338344
C5,14436.25665,1.185414311,0.266743807,1.927949891,0.797699841,-0.021193887,0.737574853,1.112304227,-0.013616891,0.595399681,0.405567083,0.595395538,0.262402318,-0.02042534,4.780268988,1.044674136,0.982176967,-0.085800357
C6,12164.99287,0.959855826,0.206195307,1.628716553,0.754100368,-0.055713184,0.66702179,0.794881999,-0.035649809,0.508200735,0.341729964,0.50819716,0.332952837,-0.053474252,3.307262073,1.002637201,0.938423778,-0.223677596
C7,13261.99584,1.114267742,0.254264317,1.896520961,0.78274598,-0.03285993,0.711238501,1.037872671,-0.021455087,0.565491959,0.380793058,0.565487838,0.288724154,-0.032182533,4.52315383,1.029786704,0.968171984,-0.125133351
C8,15828.64019,1.332459938,0.302739186,2.001930397,0.828034809,-0.001194976,0.789387107,1.265567332,0.00108255,0.656069618,0.445509614,0.656065092,0.2105921,0.001623542,5.327530247,1.074541274,1.011633903,-0.003987351
C9,16457.85399,1.394748632,0.348922481,2.195929216,0.840347829,0.030224632,0.808940238,1.317464148,0.021040656,0.680695657,0.431782813,0.680690978,0.191031293,0.031560279,5.416992285,1.086357211,1.053328655,0.031180822
C10,16201.08532,1.379478826,0.333994434,2.117056336,0.837642025,0.013660484,0.805089852,1.294584537,0.01074025,0.675284051,0.438138756,0.675279374,0.194880939,0.016109885,5.311824117,1.083862422,1.031242689,0.021221319
C11,10775.46801,0.864979382,0.199267767,1.611853814,0.732729367,-0.070244191,0.625387964,0.702638577,-0.046278925,0.465458735,0.298931992,0.465455319,0.374598258,-0.069417716,2.989575783,0.980537744,0.919282673,-0.27309829
C12,11247.9686,0.88547939,0.192496265,1.591272392,0.73717529,-0.071056368,0.633827184,0.7252603,-0.046499795,0.474350581,0.316439677,0.474347185,0.366138714,-0.069749027,3.076833016,0.98508734,0.918940559,-0.261843242
C13,13554.89993,1.099652044,0.243544897,1.784384681,0.781946049,-0.039228486,0.713563891,0.972415267,-0.024672858,0.563892097,0.380594553,0.563888141,0.286413421,-0.037009049,4.066982553,1.029810228,0.959092687,-0.141167666
C14,11318.44478,0.939190345,0.20853725,1.671234652,0.748004392,-0.06157676,0.652207188,0.790184332,-0.039972572,0.496008783,0.32898764,0.496005071,0.347769605,-0.059958365,3.342381063,0.995712232,0.932649675,-0.230603225
C15,13543.80814,1.130662524,0.255716501,1.881828998,0.786188689,-0.031032734,0.717233497,1.049002295,-0.020347903,0.572377377,0.387867832,0.572373278,0.282744524,-0.030521738,4.516034009,1.033198233,0.969230814,-0.116299222
C16,12099.76075,1.061533861,0.241494221,1.840089024,0.772189035,-0.040461254,0.69290158,0.956867175,-0.026418552,0.544378069,0.363486544,0.544373868,0.30708868,-0.039627653,4.097265105,1.019348516,0.959588361,-0.15701676
C17,13025.61605,1.059614899,0.23921886,1.800997825,0.772512533,-0.03439454,0.695046033,0.946476673,-0.022666771,0.545025066,0.365089447,0.545021187,0.304922599,-0.034,4.033539576,1.020007317,0.964744045,-0.16009469
C18,12712.13284,1.142887515,0.267462369,1.957637663,0.787679052,-0.020028107,0.718094032,1.11699419,-0.013558333,0.575358104,0.384983944,0.575353635,0.281884423,-0.02033759,2.92833588,1.034295347,0.984416115,-0.105407342
C19,13830.07095,1.160756489,0.262329696,1.894594274,0.792749362,-0.034464724,0.729794345,1.139907143,-0.021481811,0.585498726,0.399248787,0.585494523,0.27017768,-0.032222584,3.54180344,1.039935051,0.966650437,-0.098941415
C20,10910.85501,0.85436295,0.178640562,1.535962473,0.730809596,-0.079946671,0.622650021,0.688387577,-0.052129191,0.461619192,0.312951428,0.461615874,0.377337067,-0.078193004,2.782218547,0.97876435,0.908245149,-0.279757299
C21,11457.44665,0.966047962,0.218235065,1.723375987,0.752926908,-0.046524263,0.659708083,0.831729723,-0.030946125,0.505853816,0.33464565,0.505849964,0.340258079,-0.046418915,2.98475917,1.000356551,0.950126821,-0.213306918
C22,10391.16417,0.810213046,0.177596715,1.529601487,0.720846615,-0.087697909,0.603190299,0.645679369,-0.057756981,0.441693231,0.291007107,0.441690038,0.396777269,-0.086634565,4.178911794,0.968455717,0.897921718,-0.302718733
C23,10299.13956,0.854097793,0.19447745,1.608997757,0.729609684,-0.072357278,0.617479521,0.696887071,-0.048058903,0.459219368,0.297381683,0.45921587,0.382496299,-0.072087655,5.166439941,0.976942628,0.916656256,-0.277309378
